cluster_code,strong,gloss,language,source,confidence,review_flag,rationale
T8,H6022H,Amasai,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 1Ch.12.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6022J,Amasai,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.29.12;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6034,Anah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.36.2;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6042G,Unni,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A singer living at the time of Divided Monarchy, first mentioned at 1Ch.15.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6042H,Unni,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.12.9;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6043G,Anaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.8.4;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6048,Anammelech,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ki.17.31;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6055G,Ananiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.3.23;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6063G,Aner,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.14.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6067,Anath,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living before Israel's Monarchy, first mentioned at Jdg.3.31;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6081H,Epher,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah(?) living at the time of Divided Monarchy, only mentioned at 1Ch.4.17;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6081I,Epher,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Manasseh living at the time of Divided Monarchy, only mentioned at 1Ch.5.24;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6084I,Ophrah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Divided Monarchy, only mentioned at 1Ch.4.14;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6085G,Ephron,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.23.8;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6085I,Ephron,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""Joseph's son who founded the tribe of Ephraim, living at the time of the Patriarchs, first mentioned at Gen.41.52;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6126H,Akkub,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of Exile and Return, first mentioned at 1Ch.9.17;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6126J,Akkub,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.8.7;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6134,Eker,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Divided Monarchy, only mentioned at 1Ch.2.27;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6142,Ikkesh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 2Sa.23.26;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6147G,Er,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Egypt and Wilderness, first mentioned at Gen.38.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6147H,Er,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Egypt and Wilderness, only mentioned at 1Ch.4.21;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6159,Oreb,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living before Israel's Monarchy, first mentioned at Jdg.7.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6204,Orpah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman of the Moabites living before Israel's Monarchy, first mentioned at Rut.1.4;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6214G,Asahel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""David's compatriot living at the time of United Monarchy, first mentioned at 2Sa.2.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6214I,Asahel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.31.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6214J,Asahel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Ezr.10.15;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6215G,Esau,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.25.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6222G,Asaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at 2Ki.22.12;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6222K,Asaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at 1Ch.15.6;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6262G,Attai,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Divided Monarchy, first mentioned at 1Ch.2.35;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6265,Athaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.11.4;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6271G,Athaliah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A queen living at the time of Divided Monarchy, first mentioned at 2Ki.8.26;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6273,Othni,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of Divided Monarchy, only mentioned at 1Ch.26.7;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6274,Othniel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A Judge living before Israel's Monarchy, first mentioned at Jos.15.17;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6295,Pagiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Egypt and Wilderness, first mentioned at Num.1.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6301,Pedahzur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Egypt and Wilderness, first mentioned at Num.1.10;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6305G,Pedaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ki.23.36;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6305K,Pedaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.8.4;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6305M,Pedaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.13.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6312H,Puah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living before Israel's Monarchy, only mentioned at Jdg.10.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6318,Potiphar,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man of the Egyptians living at the time of the Patriarchs, first mentioned at Gen.37.36;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6319,Potiphera,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.41.45;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6322G,Pul,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""An Assyrian king living at the time of Divided Monarchy, first mentioned at 2Ki.15.19;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6326,Puah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman living at the time of Egypt and Wilderness, only mentioned at Exo.1.15;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6355H,Pahath-moab,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.3.11;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6355I,Pahath-moab,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.10.14;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6369,Phicol,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.21.22;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6372G,Phinehas,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A High Priest from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.6.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6372H,Phinehas,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A priest living at the time of United Monarchy, first mentioned at 1Sa.1.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6372I,Phinehas,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A priest living at the time of Exile and Return, only mentioned at Ezr.8.33;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6389,Peleg,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.10.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6409H,Paltiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 1Sa.25.44;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6410J,Pelatiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, first mentioned at Ezk.11.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6411A,Pelaiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, first mentioned at Neh.8.7;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6421,Pelaliah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A priest living at the time of Exile and Return, only mentioned at Neh.11.12;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6431G,Peleth,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Egypt and Wilderness, only mentioned at Num.16.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6431H,Peleth,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Divided Monarchy, only mentioned at 1Ch.2.33;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6444,Peninnah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman living at the time of United Monarchy, first mentioned at 1Sa.1.2;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6454I,Paseah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.3.6;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6469,Peullethai,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of United Monarchy, only mentioned at 1Ch.26.5;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6492,Pekah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king of Northern Israel, living at the time of Divided Monarchy, first mentioned at 2Ki.15.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6494,Pekahiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king of Northern Israel, living at the time of Divided Monarchy, first mentioned at 2Ki.15.22;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6502,Piram,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king in Canaan living before Israel's Monarchy, only mentioned at Jos.10.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6513,Purah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living before Israel's Monarchy, first mentioned at Jdg.7.10;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6514,Peruda,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, first mentioned at Ezr.2.55;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6547G,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of the Patriarchs, first mentioned at Gen.12.15;"""
T8,H6547H,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of the Patriarchs, first mentioned at Gen.37.36;"""
T8,H6547I,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Egypt and Wilderness, first mentioned at Exo.1.11;"""
T8,H6547J,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Egypt and Wilderness, first mentioned at Exo.3.10;"""
T8,H6547K,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of United Monarchy, first mentioned at 1Ki.3.1;"""
T8,H6547L,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Divided Monarchy, first mentioned at 2Ki.18.21;"""
T8,H6547N,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Divided Monarchy, only mentioned at Jer.25.19;"""
T8,H6547Q,Pharaoh [Neco],Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man of the Egyptians living at the time of Divided Monarchy, first mentioned at 2Ki.23.29; also called Pharaoh at 2Ki.23.35 etc."""
T8,H6547R,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Divided Monarchy, first mentioned at Jer.37.5;"""
T8,H6547S,Pharaoh [Hophra],Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man of the Egyptians living at the time of Divided Monarchy, first mentioned at Jer.37.5"""
T8,H6547T,Pharaoh,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""An Egyptian Pharaoh living at the time of Divided Monarchy, first mentioned at 2Ki.23.29;"""
T8,H6548,[Pharaoh]-hophra,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""An Egyptian Pharaoh living at the time of Divided Monarchy, first mentioned at Jer.37.5;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6551J,Parosh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.10.14;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6557,Perez,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Judah living at the time of Egypt and Wilderness, first mentioned at Gen.38.29;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6558,Perezite,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Judah living at the time of Egypt and Wilderness, first mentioned at Gen.38.29;"""
T8,H6560H,Perez-uzzah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 2Sa.6.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6570,Peresh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Manasseh living at the time of Egypt and Wilderness, only mentioned at 1Ch.7.16;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6583G,Pashhur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A priest from the tribe of Levi living at the time of Exile and Return, first mentioned at 1Ch.9.12;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6583I,Pashhur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at Jer.20.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6583J,Pashhur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at Jer.21.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6583K,Pashhur,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at Jer.38.1a;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6602,Pethuel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at Jol.1.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6611I,Pethahiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.9.5;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6611J,Pethahiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Neh.11.24;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6645,Zibiah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman living at the time of Divided Monarchy, first mentioned at 2Ki.12.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H6649,Zibeon,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.36.2;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
