node_id,observation_id,node_cluster_code,strong,verse_reference,surface,morph_code,question_code,source_stage,seq,node_created_at,obs_cluster_code,stage,tag,obs_text,meaning_source,status,meaning_keywords,obs_created_at,updated_at
731,572,M67,G0692,Matt.20.3,idle,A-APM,M0.5.4,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"The vocabulary here distinguishes condition versus quality: in Matt.20.3 argos describes a temporary condition (unemployed at this hour, standing idle awaiting hire) rather than a fixed moral quality of laziness, contrasting with its use in 1Tim.5.13/Titus.1.12 where it denotes an ingrained habitual quality.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
732,573,M67,G0692,Matt.20.3,idle,A-APM,M0.5.5,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"The structural opposite is present in this cluster's own vocabulary: G4710 (spoude, haste/zeal/diligence), directly contrasting argos's inactivity with eager engagement/effort.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
733,574,M67,G0692,Matt.20.3,idle,A-APM,M0.5.6,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"none -- no distinct person-type term (beyond the adjective itself substantivally applied, e.g. 'the idle ones') is attested for argos in the given sources.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
734,575,M67,G0692,Matt.20.3,idle,A-APM,M0.5.7,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,none -- no supplication/seeking term for idleness is attested.,strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
735,576,M67,G0692,Matt.20.3,idle,A-APM,M0.5.8,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"G0692 (argos) parallels the OT idleness vocabulary (H6103 sloth, H8220 indolence in Eccl.10.18) showing continuity of the idleness concept across Testaments; the NT usage extends the concept metaphorically into moral/spiritual unfruitfulness (2Pet.1.8, Jas.2.20) beyond the OT's largely domestic/physical framing (roof sinking, house leaking).",strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
736,577,M67,G0692,Matt.20.3,idle,A-APM,M0.5.9,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,attested-pre-nt,"none -- argos is a well-attested Classical Greek term (Herodotus, Sophocles, Aristotle, etc.), not a NT coinage.",strong_lexicon.lsj,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
738,579,M67,G1492H,Matt.20.3,saw,V-2AAI-3S,M0.1.1,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"G1492H (eidon/oida, 'saw'/'know') is not this cluster's own characteristic but is front-loaded here. Its name signals perceptive knowledge -- the verb 'to see' functioning also as 'to know', reflecting the ancient conceptual link between visual perception and cognitive knowledge.",strong_meaning_tree,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
739,580,M67,G1492H,Matt.20.3,saw,V-2AAI-3S,M0.5.1,verse-reading,1,2026-09-17T16:34:37Z,,verse-reading,answered-no-flag,"Primary Greek term is eidon (aorist of horao)/oida (perfect-as-present), root eido/video family. Root meanings show 'to see, perceive, behold' (aorist) and 'to know, have knowledge of' (perfect), reflecting the Indo-European root shared with Latin videre and Sanskrit veda 'to know'.",strong_lexicon.lsj,withdrawn,,2026-09-17T16:34:37Z,2026-09-23T08:55:03Z
290,204,M67,G0692,Matt.20.6,idle,A-NPM,M0.1.1,verse-reading,3,2026-09-17T16:26:59Z,,verse-reading,answered-no-flag,"The characteristic is named from ἀργός (idle/ineffective/careless), part of the M67 diligence-vs-negligence cluster. The name signals absence of productive activity -- the negation of engaged effort, whether physical (idleness), verbal (careless speech), or spiritual (fruitlessness).",strong_meaning_tree+lsj+mounce,withdrawn,,2026-09-17T16:26:59Z,2026-09-23T08:55:03Z
307,215,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.10,verse-reading,3,2026-09-17T16:26:59Z,,verse-reading,answered-no-flag,"The full arc runs from concrete physical/economic non-work (fallow land, idle money, unemployed persons standing in the marketplace) through morally-charged idle speech (careless words that will be judged) to a metaphorical extension describing spiritual unproductiveness (ineffective/unfruitful in the knowledge of Christ). The range consistently centers on absence of expected productive output across physical, verbal, and spiritual domains.",strong_meaning_tree+lsj+mounce,withdrawn,,2026-09-17T16:26:59Z,2026-09-23T08:55:03Z
8793,7434,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.11,verse-reading,1,2026-09-21T17:45:01Z,M67,verse-reading,no-impact,"Matt.20.6's ἀργός matches the term's ordinary literal sense of 'unemployed, standing idle' (LSJ's basic sense), not a divergence from its usual range.",strong_lexicon.lsj; strong_meaning_tree,draft,,2026-09-21T17:45:01Z,2026-09-23T05:34:23Z
9287,7918,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.11,verse-reading,1,2026-09-21T18:08:31Z,M67,verse-reading,no-impact,This occurrence matches the term's usual literal sense (unemployed/standing idle) as also seen in Matt.20.3; no divergence from its ordinary use.,strong_meaning_tree,draft,,2026-09-21T18:08:31Z,2026-09-23T05:34:23Z
296,208,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.2,verse-reading,3,2026-09-17T16:26:59Z,,verse-reading,answered-no-flag,"ἀργός is an adjective (attested only as A- morph forms across the given occurrences: A-APM, A-ASN, A-NPM), modifying persons (idle laborers, Matt 20:6), words (careless speech, Matt 12:36), and qualities/character (ineffective in knowledge, 2 Pet 1:8). Its purely adjectival range shows the characteristic operates as a descriptor of state/condition rather than as an act in itself.",strong_meaning_tree+lsj+mounce,withdrawn,,2026-09-17T16:26:59Z,2026-09-23T08:55:03Z
299,209,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.3,verse-reading,3,2026-09-17T16:26:59Z,,verse-reading,answered-no-flag,"Semantic range spans: (1) literal physical idleness/unemployment (Matt 20:6, standing idle in the marketplace), (2) morally-loaded 'careless' speech implying culpable inattention rather than mere inactivity (Matt 12:36), (3) metaphorical spiritual unfruitfulness/ineffectiveness paired with ἄκαρπος (2 Pet 1:8). LSJ also documents financial idleness (money 'lying idle, yielding no return') and agricultural fallowness, showing the term's economic/productivity register carried into its NT moral use.",strong_meaning_tree+lsj+mounce,withdrawn,,2026-09-17T16:26:59Z,2026-09-23T08:55:03Z
301,211,M67,G0692,Matt.20.6,idle,A-NPM,M0.5.6,verse-reading,1,2026-09-17T16:26:59Z,,verse-reading,answered-no-flag,"No distinct person-type noun (e.g., 'idler') is attested among these occurrences; ἀργός itself functions substantivally when applied to persons (Matt 20:6, 'idle men'), but no separate agent-noun is present in this cluster's vocabulary set.",strong_meaning_tree+lsj+mounce,withdrawn,,2026-09-17T16:26:59Z,2026-09-23T08:55:03Z
8989,7620,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.1.1,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"Called 'know' in the programme (oida/eidō root); the name signals possession of settled awareness or recognition, distinct from active perception -- here used of the servant's claimed knowledge of his master's harvesting practice.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8990,7621,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.1.2,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"The Greek term shows a perfect-form-as-present (oida) built on the root 'see' (eidon/horaō), so 'knowing' is definitionally rooted in having-seen; the verse uses it of the servant's stated awareness of the master's character/practice.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8991,7622,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.1.3,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"The name carries a relational implication of accountability: to 'know' another's expectations here grounds the master's charge that the servant's inaction was culpable precisely because it was informed, not ignorant.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8992,7623,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.1,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"Primary term oida/eidō, root meaning 'to see' extended to settled cognitive knowledge; the LSJ tree shows the aorist 'saw' and perfect 'know' as historically fused senses of one verb.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
9001,7632,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.10,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"The full vocabulary arc runs from physical seeing to experiential knowing to skill (know-how) to moral/factual assurance; in this verse it sits at the moral-accountability end, the servant's claimed prior awareness of expectations.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
9002,7633,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.11,verse-reading,1,2026-09-21T17:50:49Z,M15,verse-reading,no-impact,This occurrence matches the term's usual factual/cognitive-knowledge sense (know that X is the case); no divergent nuance is carried here beyond the standard usage.,strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,draft,,2026-09-21T17:50:49Z,2026-09-23T05:34:23Z
8993,7624,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.2,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"Grammatical range is verbal only (perfect-as-present, pluperfect-as-imperfect, participle, infinitive forms); in this verse it is a finite verb (2nd person aorist/pluperfect form) asserting the servant's state of knowledge as an established fact prior to his inaction.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8994,7625,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.3,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,answered-no-flag,"Semantic range spans physical seeing, meeting/experiencing, mental perceiving, knowing-how (skill), and idiomatic uses like 'know how to' or 'be assured'; here it functions in the cognitive/factual-knowledge sense, know-that rather than know-how.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8995,7626,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.4,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,not-related-to-meaningful-word,This verb form does not itself distinguish disposition-versus-act or received-versus-given aspects; it names a cognitive state (having known) rather than an act of characteristic-exercise.,strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8996,7627,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.5,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,not-related-to-meaningful-word,"No structural-opposite term is indicated by this occurrence; the contrast in the verse is supplied by the servant's inaction (sloth), not by a lexical antonym of oida.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8997,7628,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.6,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,not-related-to-meaningful-word,No person-type term (e.g. 'a knower') is evidenced by this occurrence; the participle form 'eidōs' functions elsewhere as 'one who knows' but is not the form used here.,strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8998,7629,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.7,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,not-related-to-meaningful-word,No supplication/seeking term is present in connection with this occurrence of 'knew'.,strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
8999,7630,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.8,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,attested-pre-nt,Oida is a classical Greek verb with continuous attestation from Homer through the NT with no semantic innovation; the NT usage here (accusing knowledge) sits fully within its established classical range of factual/moral knowledge.,strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
9000,7631,M15,G1492I,Matt.25.26,knew,V-2LAI-2S,M0.5.9,verse-reading,1,2026-09-21T17:50:49Z,,verse-reading,attested-pre-nt,"No NT-period coinage; oida is one of the oldest attested Greek verbs (Homeric), not a new formation.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:50:49Z,2026-09-23T08:55:03Z
502,376,M67,G3636,Matt.25.26,slothful,A-VSM,M0.1.1,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The characteristic is named okneros, 'slothful, reluctant, shrinking.' The name signals timid hesitation and avoidance of exertion, rooted in fear or reluctance rather than mere inactivity.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
503,377,M67,G3636,Matt.25.26,slothful,A-VSM,M0.1.2,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Greek okneros at the definitional level denotes 'shrinking, timid,' especially from fear, opposed to tolmeros ('bold'); by extension it denotes idle, sluggish persons, and of things, 'causing fear, vexatious, troublesome.'",lsj+mounce,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
505,378,M67,G3636,Matt.25.26,slothful,A-VSM,M0.1.3,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The name carries a relational implication: sloth is fundamentally a failure of responsive action toward an entrusted task or person (the servant's sloth is measured against the master's expectation) — it names a relational deficiency, not merely private inertia.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
506,379,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.1,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Primary Greek term okneros derives from the root sense of shrinking back or hesitating (related to oknos, 'hesitation, reluctance'); its root meaning is fundamentally about fear-driven avoidance of action rather than simple absence of activity. No Hebrew term supplied in these sources.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
518,388,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.10,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The vocabulary arc for okneros runs from fearful/timid hesitation to shrink from action (of persons), through idle sluggishness, to a further sense (of things) as 'troublesome, vexatious' - showing the term's ability to shift from describing an inner reluctant disposition to describing an external burdensome quality, spanning both NT occurrences here.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
9488,8116,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.11,verse-reading,1,2026-09-21T18:12:31Z,M67,verse-reading,no-impact,This occurrence matches the term's usual sense of lazy/idle inaction as used elsewhere of the servant (cf. Rom.12.11); no distinct divergence here.,strong_meaning_tree,draft,,2026-09-21T18:12:31Z,2026-09-23T05:34:23Z
507,380,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.2,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Grammatical range is adjectival (A-VSM/A-NSN), applied to persons (a slothful servant) and to things/situations (no trouble/burden) — showing the characteristic operates both as a moral descriptor of persons and as a descriptor of a burdensome state of affairs.",lsj+mounce,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
9486,8114,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.2,verse-reading,1,2026-09-21T18:12:31Z,,verse-reading,answered-no-flag,"G3636 here is an adjective (vocative, masculine singular) applying directly to the servant as a term of address, showing the characteristic operating as a predicated quality/label of a person rather than an act.",strong_meaning_tree,withdrawn,,2026-09-21T18:12:31Z,2026-09-23T08:55:03Z
509,381,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.3,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Semantic range spans timid reluctance/hesitancy (of persons shrinking from action, especially from fear) to, of things, 'troublesome, vexatious' - an idiomatic shift from subjective disposition (fearful hesitancy) to an objective quality (causing trouble to others), as seen in the contrast between Matt 25:26 (the servant himself is slothful) and Phil 3:1 (writing the same things is 'no trouble/okneron' to Paul).",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
9487,8115,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.3,verse-reading,1,2026-09-21T18:12:31Z,,verse-reading,answered-no-flag,"The term's range spans timidity/shrinking (fear-driven reluctance), idleness/sluggishness, and things that are troublesome/vexatious; here it selects the fear-driven inaction sense, condemning the servant's failure to act on the entrusted talent.",strong_lexicon.lsj,withdrawn,,2026-09-21T18:12:31Z,2026-09-23T08:55:03Z
511,382,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.4,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The vocabulary distinguishes disposition (a slothful/timid character, Matt 25:26) from a resulting quality of a task or act (troublesome/burdensome, Phil 3:1) - the same word covers both the inner reluctance and its outward effect.",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
513,383,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.5,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The structural opposite given directly in LSJ is tolmeros ('bold, daring') - okneros is explicitly defined as opposed to tolmeros. Within this cluster, spoudaios/spoudē (earnest zeal) also function as opposites in effect.",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
514,384,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.6,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The adjective itself used substantivally supplies the person-type sense: 'the slothful/timid one' (ho okneros), as applied directly to the servant in Matt 25:26 ('you wicked and slothful servant').",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
515,385,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.7,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,not-related-to-meaningful-word,"None - no supplication/seeking term for slothfulness is supplied; it is a censured condition, not something sought.",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
516,386,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.8,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"No Hebrew term is supplied in these sources; continuity is intra-Greek, moving from classical usage (fearful hesitancy, opposed to boldness) directly into the Gospel parable's moral censure of a servant's failure to act.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
517,387,M67,G3636,Matt.25.26,slothful,A-VSM,M0.5.9,verse-reading,1,2026-09-17T16:29:40Z,,verse-reading,attested-pre-nt,"None - okneros is attested in classical Greek from the 5th century BC onward, not a NT-period coinage.",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
9102,7733,M19,G0804,Phil.3.1,safe,A-NSN,M0.1.1,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"asphalēs names firmness/security against falling, signalling steadfast reliability as its essential nature.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9103,7734,M19,G0804,Phil.3.1,safe,A-NSN,M0.1.2,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"Greek asphalēs (from sphallomai, 'to fall/fail') definitionally denotes what does not fail or totter -- firm, certain, secure.",strong_lexicon.lsj; strong_meaning_tree,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9104,7735,M19,G0804,Phil.3.1,safe,A-NSN,M0.1.3,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"Carries a relational implication of protective benefit conferred on another -- here safety extended to the readers, not merely a static quality of the speaker.",strong_meaning_tree,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9105,7736,M19,G0804,Phil.3.1,safe,A-NSN,M0.5.1,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"Primary term asphalēs; root meaning is 'not liable to fall' -- firm, secure, certain.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9108,7739,M19,G0804,Phil.3.1,safe,A-NSN,M0.5.11,verse-reading,1,2026-09-21T17:59:32Z,M19,verse-reading,answered-no-flag,"Here asphalēs is used of a written repetition being 'safe' for the readers -- a metaphorical extension of physical firmness into protective benefit, matching its attested metaphorical sense (Acts uses 'certain'); no strong divergence, close to its NT figurative range.",strong_meaning_tree; strong_lexicon.lsj,draft,,2026-09-21T17:59:32Z,2026-09-23T05:34:23Z
9106,7737,M19,G0804,Phil.3.1,safe,A-NSN,M0.5.2,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"Used here as an adjective (A-NSN) predicated of the repeated instruction itself, showing the term qualifies an act/thing as secure-making rather than naming a person's disposition.",strong_lexicon.lsj,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9107,7738,M19,G0804,Phil.3.1,safe,A-NSN,M0.5.3,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,answered-no-flag,"Semantic range spans physical steadiness, certainty of fact/testimony, and here a protective/beneficial safety for the hearers -- an idiomatic extension into pastoral benefit.",strong_lexicon.lsj; strong_meaning_tree,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
9113,7744,M19,G0804,Phil.3.1,safe,A-NSN,M0.5.4,verse-reading,1,2026-09-21T17:59:32Z,,verse-reading,not-related-to-meaningful-word,No distinct disposition/act or received/given distinction is made; asphalēs simply predicates the quality of the repeated writing.,strong_lexicon.lsj,withdrawn,,2026-09-21T17:59:32Z,2026-09-23T08:55:03Z
504,377,M67,G3636,Phil.3.1,trouble,A-NSN,M0.1.2,verse-reading,2,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Greek okneros at the definitional level denotes 'shrinking, timid,' especially from fear, opposed to tolmeros ('bold'); by extension it denotes idle, sluggish persons, and of things, 'causing fear, vexatious, troublesome.'",lsj+mounce,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
519,388,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.10,verse-reading,2,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The vocabulary arc for okneros runs from fearful/timid hesitation to shrink from action (of persons), through idle sluggishness, to a further sense (of things) as 'troublesome, vexatious' - showing the term's ability to shift from describing an inner reluctant disposition to describing an external burdensome quality, spanning both NT occurrences here.",lsj+strong_meaning_tree,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
520,389,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.11,verse-reading,1,2026-09-17T16:29:40Z,M67,verse-reading,surface-gloss-divergence,"In Phil 3:1 the surface gloss 'trouble' diverges markedly from the base gloss 'slothful/lazy' used of persons in Matt 25:26. Here the nuance shifts entirely from a moral character-flaw (reluctant, timid inactivity) to a neutral-to-mild sense of 'burdensome/tedious' applied to the act of repeating instruction. The impact is that Paul reframes what could seem an unwelcome repetition as actually 'no trouble' - a litotes downplaying any negative connotation. This is a clear divergence from the censorious personal usage seen in the Matthew parable.",strong_meaning_tree+lsj,draft,,2026-09-17T16:29:40Z,2026-09-23T05:34:23Z
9650,8277,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.11,verse-reading,1,2026-09-21T18:15:56Z,M67,verse-reading,no-impact,"The negated 'no trouble' sense here (tedious/burdensome, denied) matches the term's other NT usage sense (troublesome, as in Matt 25:26/Rom 12:11's related idle sense), showing no special divergence.",strong_lexicon.lsj,draft,,2026-09-21T18:15:56Z,2026-09-23T05:34:23Z
508,380,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.2,verse-reading,2,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Grammatical range is adjectival (A-VSM/A-NSN), applied to persons (a slothful servant) and to things/situations (no trouble/burden) — showing the characteristic operates both as a moral descriptor of persons and as a descriptor of a burdensome state of affairs.",lsj+mounce,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
510,381,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.3,verse-reading,2,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"Semantic range spans timid reluctance/hesitancy (of persons shrinking from action, especially from fear) to, of things, 'troublesome, vexatious' - an idiomatic shift from subjective disposition (fearful hesitancy) to an objective quality (causing trouble to others), as seen in the contrast between Matt 25:26 (the servant himself is slothful) and Phil 3:1 (writing the same things is 'no trouble/okneron' to Paul).",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
512,382,M67,G3636,Phil.3.1,trouble,A-NSN,M0.5.4,verse-reading,2,2026-09-17T16:29:40Z,,verse-reading,answered-no-flag,"The vocabulary distinguishes disposition (a slothful/timid character, Matt 25:26) from a resulting quality of a task or act (troublesome/burdensome, Phil 3:1) - the same word covers both the inner reluctance and its outward effect.",lsj,withdrawn,,2026-09-17T16:29:40Z,2026-09-23T08:55:03Z
8926,7557,M69,G2204,Rom.12.11,fervent,V-PAP-NPM,M0.1.1,verse-reading,1,2026-09-21T17:48:26Z,,verse-reading,answered-no-flag,"ζέω names 'to boil/be fervent,' rooted in the literal sense of boiling liquid, applied metaphorically to fervor of spirit -- signaling an essential nature of intense, heated inner energy.",strong_meaning_tree; strong_lexicon.lsj; strong_lexicon.mounce,withdrawn,,2026-09-21T17:48:26Z,2026-09-23T08:55:03Z
8927,7558,M69,G2204,Rom.12.11,fervent,V-PAP-NPM,M0.1.2,verse-reading,1,2026-09-21T17:48:26Z,,verse-reading,answered-no-flag,"Greek ζέω at the definitional level denotes literal boiling/seething (of water, blood, passion), metaphorically applied to being fervent/ardent in spirit.",strong_lexicon.lsj,withdrawn,,2026-09-21T17:48:26Z,2026-09-23T08:55:03Z
8928,7559,M69,G2204,Rom.12.11,fervent,V-PAP-NPM,M0.1.3,verse-reading,1,2026-09-21T17:48:26Z,,verse-reading,answered-no-flag,"The name carries a constitutional implication: an inward heat/energy located 'in spirit,' directed outward into service, per this verse's own pairing.",strong_lexicon.lsj,withdrawn,,2026-09-21T17:48:26Z,2026-09-23T08:55:03Z
8929,7560,M69,G2204,Rom.12.11,fervent,V-PAP-NPM,M0.5.1,verse-reading,1,2026-09-21T17:48:26Z,,verse-reading,answered-no-flag,"ζέω, root meaning literal 'boil, seethe' (of water, metal, passion); LSJ notes the metaphorical use for passion ('ὁπηνίκ᾽ ἔζει θυμός' -- when passion boiled).",strong_lexicon.lsj; strong_meaning_tree,withdrawn,,2026-09-21T17:48:26Z,2026-09-23T08:55:03Z
8938,7569,M69,G2204,Rom.12.11,fervent,V-PAP-NPM,M0.5.10,verse-reading,1,2026-09-21T17:48:26Z,,verse-reading,answered-no-flag,"Arc runs from literal boiling of water/metal through fermentation to metaphorical boiling-over of passion/emotion, narrowed in the NT to spiritual fervor 'in spirit,' as here.",strong_lexicon.lsj,withdrawn,,2026-09-21T17:48:26Z,2026-09-23T08:55:03Z
