verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
266434,108,manner,none,,,none,flag
266434,112,coupling,welded to the ineradicable folly that clings to him,266434,266439,span,pair
266434,114,discovery,evil (fool) — 'crush a FOOL in a mortar... yet his folly will not depart'; folly is not a surface stain but the man's very grain. No violence removes it — the fool cannot be pounded into wisdom.,,,,note
266434,115,role,characteristic,,,,value
266434,116,locus,internal:ib-state,,,,value
266439,101,sense,obstinacy — the folly that no crushing can remove,,,,value
266439,102,type,disposition,,,,value
266439,104,seat,none,,,none,flag
266439,105,bearer,the fool,,266439,inferred,flag
266439,106,operation,"the folly that will not depart from the fool even under the pestle — obstinate, ingrained foolishness that no force or punishment can drive out",,,,event
266439,107,target,the fool it clings to (266434),,266439,inferred,flag
266439,108,manner,none,,,none,flag
266439,112,coupling,welded to the fool from whom it will not part,,266439,inferred,flag
266439,114,discovery,ivveleth (folly) — 'yet his FOLLY will not depart from him'; ingrained folly is beyond the reach of mere force. What is bound into the heart is not pounded out — only wisdom willingly received can cure it.,,,,note
266439,115,role,characteristic,,,,value
266439,116,locus,internal:ib-state,,,,value
266442,101,sense,diligent oversight — knowing thoroughly the state of one's affairs,,,,value
266442,102,type,cognition,,,,value
266442,104,seat,none,,,none,flag
266442,105,bearer,the steward,,266442,inferred,flag
266442,106,operation,"the knowing-well of the condition of one's flocks — the diligent, thorough oversight of what one is responsible for, the opposite of careless neglect",,,,event
266442,107,target,the attentive care beside it (266447),,266442,inferred,flag
266442,108,manner,none,,,none,flag
266442,112,coupling,welded to the heartful attention that goes with it,266442,266447,span,pair
266442,114,discovery,"yada (know, emphatic) — 'KNOW well the condition of your flocks'; wise stewardship knows its charge thoroughly. Diligent attention to one's responsibilities, not careless assumption, is the mark of prudence (cf 27:24).",,,,note
266442,115,role,characteristic,,,,value
266442,116,locus,internal:ib-state,,,,value
266447,101,sense,attentive care — setting the heart on one's responsibilities,,,,value
266447,102,type,cognition,,,,value
266447,104,seat,none,,,none,flag
266447,105,bearer,the steward,,266447,inferred,flag
266447,106,operation,"the giving of attention (lit. 'setting the heart') to one's herds — the engaged, careful stewardship that watches over what is entrusted to it",,,,event
266447,107,target,the thorough knowing beside it (266442),,266447,inferred,flag
266447,108,manner,none,,,none,flag
266447,112,coupling,welded to the diligent oversight it goes with,,266447,inferred,flag
266447,114,discovery,"leb (heart / set the heart) — 'give ATTENTION to your herds'; wise stewardship sets the heart on its charge. Diligent care, not idle possession, preserves what one has — for riches do not last of themselves (27:24).",,,,note
266447,115,role,characteristic,,,,value
266447,116,locus,internal:ib-state,,,,value
266470,101,sense,folly — whose provocation is a crushing weight,,,,value
266470,102,type,disposition,,,,value
266470,104,seat,none,,,none,flag
266470,105,bearer,the fool,,266470,inferred,flag
266470,106,operation,"the fool whose provocation lies heavier on a man than stone or sand — folly as an intolerable, exhausting burden to those who must bear it",,,,event
266470,107,target,the provocation it inflicts (266471),,266470,inferred,flag
266470,108,manner,none,,,none,flag
266470,112,coupling,welded to the vexation it heaps on others,266470,266471,span,pair
266470,114,discovery,"evil (fool) — 'but a FOOL's provocation is heavier than both'; the fool's needling is a crushing weight, harder to bear than stone or sand. Folly wearies all who must endure it.",,,,note
266470,115,role,characteristic,,,,value
266470,116,locus,internal:ib-state,,,,value
266471,101,sense,"vexation — the fool's needling, heavier than stone or sand",,,,value
266471,102,type,affect,,,,value
266471,104,seat,none,,,none,flag
266471,105,bearer,the fool,,266471,inferred,flag
266471,106,operation,the provocation/vexation a fool inflicts — the exasperating irritation that weighs on others more heavily than any physical burden,,,,event
266471,107,target,the folly that inflicts it (266470),,266471,inferred,flag
266471,108,manner,none,,,none,flag
266471,112,coupling,welded to the fool whose weight it is,,266471,inferred,flag
266471,114,discovery,kaas (provocation/vexation) — 'a fool's PROVOCATION is heavier than both'; the fool's exasperating needling is an intolerable weight. To bear with folly is heavier labour than carrying stone.,,,,note
266471,115,role,characteristic,,,,value
266471,116,locus,internal:ib-state,,,,value
266474,101,sense,"cruel fury — overwhelming, yet less than jealousy",,,,value
266474,102,type,affect,,,,value
266474,104,seat,none,,,none,flag
266474,105,bearer,the wrathful,,266474,inferred,flag
266474,106,operation,"the wrath that is cruel and the anger that overwhelms — violent passions hard to withstand, yet named here only to be exceeded by jealousy",,,,event
266474,107,target,the anger beside it (266476),,266474,inferred,flag
266474,108,manner,none,,,none,flag
266474,112,coupling,welded to the overwhelming anger it is paired with,266474,266476,span,pair
266474,114,discovery,"chemah (wrath) — 'WRATH is cruel, anger is overwhelming'; wrath is savage and anger a flood, terrible passions — but the verse ranks them below jealousy. Even cruel fury is exceeded (cf 6:34).",,,,note
266474,115,role,characteristic,,,,value
266474,116,locus,internal:ib-state,,,,value
266476,101,sense,"overwhelming rage — a flood, yet less than jealousy",,,,value
266476,102,type,affect,,,,value
266476,104,seat,none,,,none,flag
266476,105,bearer,the angry,,266476,inferred,flag
266476,106,operation,"the anger that overwhelms like a flood — a passion hard to stand against, yet still surpassed by the irresistible force of jealousy",,,,event
266476,107,target,the wrath beside it (266474),,266476,inferred,flag
266476,108,manner,none,,,none,flag
266476,112,coupling,welded to the cruel wrath it is paired with,266476,266481,span,pair
266476,114,discovery,"aph (anger) — 'ANGER is overwhelming'; anger floods and overwhelms, hard to resist. Yet fierce as it is, it yields to jealousy in destructive power.",,,,note
266476,115,role,characteristic,,,,value
266476,116,locus,internal:ib-state,,,,value
266481,101,sense,irresistible jealousy — before which none can stand,,,,value
266481,102,type,affect,,,,value
266481,104,seat,none,,,none,flag
266481,105,bearer,the jealous,,266481,inferred,flag
266481,106,operation,"the jealousy before which no one can stand — the most irresistible of the destructive passions, fiercer even than cruel wrath and overwhelming anger",,,,event
266481,107,target,the wrath and anger it exceeds (266476),,266481,inferred,flag
266481,108,manner,none,,,none,flag
266481,112,coupling,set above the fury and rage it surpasses,,266481,inferred,flag
266481,114,discovery,"qinah (jealousy) — 'but who can stand before JEALOUSY?'; jealousy is the most implacable passion, outstripping even wrath and anger. Against a jealous fury there is no defence (cf 6:34-35; Song 8:6).",,,,note
266481,115,role,characteristic,,,,value
266481,116,locus,internal:ib-state,,,,value
266482,101,sense,honest rebuke — open reproof preferred to concealed love,,,,value
266482,102,type,state,,,,value
266482,104,seat,none,,,none,flag
266482,105,bearer,the true friend,,266482,inferred,flag
266482,106,operation,"the judgement that open rebuke is better than love that stays hidden — honest correction that helps preferred to affection that, unspoken, does nothing",,,,event
266482,107,target,the hidden love it outranks (266486),,266482,inferred,flag
266482,108,manner,none,,,none,flag
266482,112,coupling,set against the concealed love that fails to help,266482,266486,span,pair
266482,114,discovery,tob (better) — 'BETTER is open rebuke than hidden love'; love that will not speak a needed rebuke is inferior to honest reproof. Real love risks confrontation for the beloved's good (cf 27:6; 28:23).,,,,note
266482,115,role,characteristic,,,,value
266482,116,locus,internal:ib-state,,,,value
266486,101,sense,unhelpful affection — love that stays concealed and silent,,,,value
266486,102,type,affect,,,,value
266486,104,seat,none,,,none,flag
266486,105,bearer,the timid friend,,266486,inferred,flag
266486,106,operation,"the love that remains hidden — affection real enough but concealed, silent where an honest rebuke was needed, and so of less worth than open reproof",,,,event
266486,107,target,the open rebuke that outranks it (266482),,266486,inferred,flag
266486,108,manner,none,,,none,flag
266486,112,coupling,set against the honest reproof that surpasses it,,266486,inferred,flag
266486,114,discovery,"ahabah (love) — 'than HIDDEN love'; love that hides itself, failing to speak the correction the beloved needs, is worth less than an open rebuke. Affection unspoken and unhelping is a lesser thing than honest reproof.",,,,note
266486,115,role,characteristic,,,,value
266486,116,locus,internal:ib-state,,,,value
266487,101,sense,"faithfulness — the friend's honest hurt, to be trusted",,,,value
266487,102,type,disposition,,,,value
266487,104,seat,none,,,none,flag
266487,105,bearer,the true friend,,266487,inferred,flag
266487,106,operation,"the faithfulness of a friend's wounds — the honest, painful correction that can be trusted because it is meant for good, unlike an enemy's flattering kisses",,,,event
266487,107,target,the loving friend who gives them (266489),,266487,inferred,flag
266487,108,manner,none,,,none,flag
266487,112,coupling,welded to the true friend whose wounds they are,266487,266489,span,pair
266487,114,discovery,"aman (be faithful) — 'FAITHFUL are the wounds of a friend'; a true friend's rebuke, though it hurts, is trustworthy and for one's good. Better an honest wound than a false caress (cf 27:5; 28:23).",,,,note
266487,115,role,characteristic,,,,value
266487,116,locus,internal:ib-state,,,,value
266489,101,sense,true friendship — the loving friend whose rebuke is faithful,,,,value
266489,102,type,affect,,,,value
266489,104,seat,none,,,none,flag
266489,105,bearer,the true friend,,266489,inferred,flag
266489,106,operation,"the friend, moved by love, whose painful wounds are faithful — real friendship that risks hurting for the sake of good, against the enemy's deceitful sweetness",,,,event
266489,107,target,the enemy whose kisses deceive (266492),,266489,inferred,flag
266489,108,manner,none,,,none,flag
266489,112,coupling,set against the enemy whose profuse kisses betray,266489,266492,span,pair
266489,114,discovery,aheb (love/friend) — 'the wounds of a FRIEND'; the friend who loves enough to wound honestly. His hurts are faithful where an enemy's kisses are treacherous.,,,,note
266489,115,role,characteristic,,,,value
266489,116,locus,internal:ib-state,,,,value
266492,101,sense,treacherous flattery — the enemy whose caresses deceive,,,,value
266492,102,type,affect,,,,value
266492,104,seat,none,,,none,flag
266492,105,bearer,the enemy,,266492,inferred,flag
266492,106,operation,"the enemy whose kisses are profuse but false — flattering affection that betrays, the deceitful opposite of a friend's faithful wounds",,,,event
266492,107,target,the faithful friend it is set against (266489),,266492,inferred,flag
266492,108,manner,none,,,none,flag
266492,112,coupling,set against the loving friend whose wounds are faithful,,266492,inferred,flag
266492,114,discovery,sane (enemy/one who hates) — 'profuse are the kisses of an ENEMY'; the enemy's caresses are lavish but treacherous. Sweet words from a foe are more dangerous than a friend's honest wounds (cf 26:24-25).,,,,note
266492,115,role,characteristic,,,,value
266492,116,locus,internal:ib-state,,,,value
266493,101,sense,satiety — the full soul that loathes even honey,,,,value
266493,102,type,affect,,,,value
266493,104,seat,none,,,none,flag
266493,105,bearer,the sated,,266493,inferred,flag
266493,106,operation,"the soul so full that it loathes even honey — satiety breeding disdain for good things, unable to relish what want would make sweet",,,,event
266493,107,target,the hungry soul it is set against (266497),,266493,inferred,flag
266493,108,manner,none,,,none,flag
266493,112,coupling,set against the hungry soul that relishes even the bitter,266493,266497,span,pair
266493,114,discovery,"nephesh (soul/appetite) — 'one who is FULL loathes honey'; satiety despises even the sweetest good. Abundance can dull appetite and gratitude, so that plenty loathes what want would prize.",,,,note
266493,115,role,characteristic,,,,value
266493,116,locus,internal:ib-state,,,,value
266497,101,sense,hunger — the soul to which even the bitter is sweet,,,,value
266497,102,type,affect,,,,value
266497,104,seat,none,,,none,flag
266497,105,bearer,the hungry,,266497,inferred,flag
266497,106,operation,"the hungry soul to which everything bitter tastes sweet — want that makes even the harsh welcome, the mirror of satiety's disdain",,,,event
266497,107,target,the sated soul it is set against (266493),,266497,inferred,flag
266497,108,manner,none,,,none,flag
266497,112,coupling,set against the full soul that loathes even honey,,266497,inferred,flag
266497,114,discovery,nephesh (soul/appetite) — 'but to one who is HUNGRY everything bitter is sweet'; want transforms the bitter into the sweet. Hunger prizes what plenty scorns — a parable of how need reshapes desire and gratitude.,,,,note
266497,115,role,characteristic,,,,value
266497,116,locus,internal:ib-state,,,,value
266508,101,sense,"restless wandering — a man who strays from home, exposed like a bird from its nest",,,,value
266508,102,type,affect,,,,value
266508,104,seat,none,,,none,flag
266508,105,bearer,the wanderer,,266508,inferred,flag
266508,106,operation,"the straying of a man from his home, like a bird fluttering from its nest — the restless wandering that abandons one's proper place, leaving a man exposed and vulnerable, out of the shelter where he belongs",,,,event
266508,107,target,(the home he strays from),,266508,inferred,flag
266508,108,manner,none,,,none,flag
266508,112,coupling,the rootless restlessness that abandons one's place and its shelter,,266508,inferred,flag
266508,114,discovery,"nadad (wander/flee/stray) — 'like a bird that strays from its nest is a man who STRAYS from his home' (27:8); to abandon one's proper place is to be exposed and vulnerable, as a bird driven from its nest. Restless wandering forfeits the shelter of belonging.",,,,note
266508,115,role,characteristic,,,,value
266508,116,locus,internal:ib-state,,,,value
266513,101,sense,"cheer — the heart made glad, as by oil and perfume",,,,value
266513,102,type,seat,,,,value
266513,104,seat,none,,,none,flag
266513,105,bearer,the befriended,,266513,inferred,flag
266513,106,operation,"the heart that oil and perfume gladden — the inner self cheered, an image for the gladness a friend's earnest counsel brings",,,,event
266513,107,target,the gladness that fills it (266514),,266513,inferred,flag
266513,108,manner,none,,,none,flag
266513,112,coupling,welded to the joy that cheers it,266513,266514,span,pair
266513,114,discovery,"leb (heart) — 'oil and perfume make the HEART glad'; the heart is cheered by pleasant things — and, the verse turns, by the sweet counsel of a friend. Friendship's counsel is a perfume to the soul.",,,,note
266513,115,role,characteristic,,,,value
266513,116,locus,internal:ib-state,,,,value
266514,101,sense,gladness — the cheer a friend's counsel brings the heart,,,,value
266514,102,type,affect,,,,value
266514,104,seat,none,,,none,flag
266514,105,bearer,the befriended,,266514,inferred,flag
266514,106,operation,"the gladness that cheers the heart as oil and perfume do — and above them, the sweetness of a friend's heartfelt counsel",,,,event
266514,107,target,the friend's counsel that brings it (266518),,266514,inferred,flag
266514,108,manner,none,,,none,flag
266514,112,coupling,welded to the earnest counsel whose sweetness it is,266514,266518,span,pair
266514,114,discovery,"samach (be glad) — 'make the heart GLAD'; the cheer of pleasant things, and more, of a friend's sweet counsel. Good advice from a true friend gladdens like the finest perfume.",,,,note
266514,115,role,characteristic,,,,value
266514,116,locus,internal:ib-state,,,,value
266518,101,sense,heartfelt counsel — the sweetness of a friend's earnest advice,,,,value
266518,102,type,cognition,,,,value
266518,104,seat,none,,,none,flag
266518,105,bearer,the friend,,266518,inferred,flag
266518,106,operation,"the earnest, soul-deep counsel of a friend, whose sweetness gladdens the heart more than oil or perfume — the true friend's advice given from the heart",,,,event
266518,107,target,the gladness it brings (266514),,266518,inferred,flag
266518,108,manner,none,,,none,flag
266518,112,coupling,welded to the heart-cheer its sweetness gives,,266518,inferred,flag
266518,114,discovery,"etsah (counsel) — 'the sweetness of a friend comes from his earnest COUNSEL'; a friend's heartfelt advice is sweeter than perfume. Genuine counsel, given from the soul, is one of friendship's chief gifts.",,,,note
266518,115,role,characteristic,,,,value
266518,116,locus,internal:ib-state,,,,value
266519,101,sense,guilty fear — the wicked fleeing where no one pursues,,,,value
266519,102,type,affect,,,,value
266519,104,seat,none,,,none,flag
266519,105,bearer,the wicked,,266519,inferred,flag
266519,106,operation,"the wicked who flee when no one is pursuing — the guilty conscience that startles at shadows, fear born not of danger but of guilt within",,,,event
266519,107,target,the righteous boldness it is set against (266524),,266519,inferred,flag
266519,108,manner,none,,,none,flag
266519,112,coupling,set against the clear-conscienced boldness of the righteous,266519,266524,span,pair
266519,114,discovery,"rasha — 'the WICKED flee when no one pursues'; guilt makes cowards, startling at nothing. The wicked are haunted by a fear their own conscience breeds (cf Lev 26:17, 36).",,,,note
266519,115,role,characteristic,,,,value
266519,116,locus,internal:ib-state,,,,value
266524,101,sense,clear-conscienced courage — the righteous bold as a lion,,,,value
266524,102,type,disposition,,,,value
266524,104,seat,none,,,none,flag
266524,105,bearer,the righteous,,266524,inferred,flag
266524,106,operation,"the righteous who are bold as a lion — the courage a clear conscience gives, unafraid because there is nothing within to accuse",,,,event
266524,107,target,the guilty flight it is set against (266519),,266524,inferred,flag
266524,108,manner,none,,,none,flag
266524,112,coupling,set against the wicked's groundless fear,266524,266525,span,pair
266524,114,discovery,tsaddiq — 'but the RIGHTEOUS are bold as a lion'; a clear conscience makes a man fearless. Integrity has nothing to flee from and so stands its ground like a lion.,,,,note
266524,115,role,characteristic,,,,value
266524,116,locus,internal:ib-state,,,,value
266525,101,sense,confidence — the lion-like boldness of a clear conscience,,,,value
266525,102,type,affect,,,,value
266525,104,seat,none,,,none,flag
266525,105,bearer,the righteous,,266525,inferred,flag
266525,106,operation,"the boldness/confidence of the righteous, fearless as a lion — the settled courage that flows from innocence, needing no flight because it fears no accuser",,,,event
266525,107,target,the righteous whose boldness it is (266524),,266525,inferred,flag
266525,108,manner,none,,,none,flag
266525,112,coupling,welded to the integrity that grounds it,,266525,inferred,flag
266525,114,discovery,"batach (trust/be confident) — 'the righteous are BOLD as a lion'; the confidence of a clear conscience. Where guilt makes the wicked flee, innocence makes the righteous stand fearless.",,,,note
266525,115,role,characteristic,,,,value
266525,116,locus,internal:ib-state,,,,value
266528,101,sense,targeted integrity — the upright the wicked try to lead astray,,,,value
266528,102,type,disposition,,,,value
266528,104,seat,none,,,none,flag
266528,105,bearer,the upright,,266528,inferred,flag
266528,106,operation,"the upright whom the wicked seek to mislead into an evil way — integrity targeted for corruption, yet preserved while the seducer falls into his own pit",,,,event
266528,107,target,the blameless reward it shares (266533),,266528,inferred,flag
266528,108,manner,none,,,none,flag
266528,112,coupling,welded to the blamelessness that inherits good,266528,266533,span,pair
266528,114,discovery,"yashar (upright) — 'whoever misleads the UPRIGHT into an evil way will fall into his own pit'; the upright, though targeted by seducers, are safe — the trap recoils on the trapper. Integrity is protected (cf 26:27).",,,,note
266528,115,role,characteristic,,,,value
266528,116,locus,internal:ib-state,,,,value
266533,101,sense,blamelessness — that inherits good while the seducer falls,,,,value
266533,102,type,disposition,,,,value
266533,104,seat,none,,,none,flag
266533,105,bearer,the blameless,,266533,inferred,flag
266533,106,operation,"the blamelessness that receives a goodly inheritance while the one who would corrupt the upright falls into his own pit — integrity rewarded, corruption self-destroyed",,,,event
266533,107,target,the upright it is joined with (266528),,266533,inferred,flag
266533,108,manner,none,,,none,flag
266533,112,coupling,welded to the upright who cannot be led astray,,266533,inferred,flag
266533,114,discovery,"tamim (blameless/whole) — 'but the BLAMELESS will have a goodly inheritance'; blamelessness is rewarded with good, where the seducer of the upright is ruined. The whole-hearted inherit; the corrupt fall.",,,,note
266533,115,role,characteristic,,,,value
266533,116,locus,internal:ib-state,,,,value
266538,101,sense,self-conceit — the rich man's flattering self-estimate,,,,value
266538,102,type,disposition,,,,value
266538,104,seat,none,,,none,flag
266538,105,bearer,the rich,,266538,inferred,flag
266538,106,operation,the rich man's conceit of his own wisdom — wealth breeding a flattering self-estimate that a discerning poor man easily sees through,,,,event
266538,107,target,the poor man's discernment that exposes it (266541),,266538,inferred,flag
266538,108,manner,none,,,none,flag
266538,112,coupling,set against the true understanding that finds him out,266538,266541,span,pair
266538,114,discovery,"chakam (wise, in his own eyes) — 'a rich man is WISE in his own eyes'; wealth tempts a man to overrate his own wisdom. Riches flatter the self, but do not confer discernment (cf 26:12; 28:26).",,,,note
266538,115,role,characteristic,,,,value
266538,116,locus,internal:ib-state,,,,value
266541,101,sense,true understanding — the poor man who sees through the rich man's conceit,,,,value
266541,102,type,cognition,,,,value
266541,104,seat,none,,,none,flag
266541,105,bearer,the poor,,266541,inferred,flag
266541,106,operation,"the understanding of a poor man who searches out and exposes the self-conceited rich — true discernment, unbought by wealth, that sees a man for what he is",,,,event
266541,107,target,the self-conceit it exposes (266538),,266541,inferred,flag
266541,108,manner,none,,,none,flag
266541,112,coupling,set against the rich man's flattering self-estimate,,266541,inferred,flag
266541,114,discovery,"bin (understand/discern) — 'but a poor man who has UNDERSTANDING will find him out'; real discernment, which wealth cannot buy, sees through the rich man's self-conceit. Understanding is no respecter of purses.",,,,note
266541,115,role,characteristic,,,,value
266541,116,locus,internal:ib-state,,,,value
266543,101,sense,public good — the glory when the righteous prevail,,,,value
266543,102,type,disposition,,,,value
266543,104,seat,none,,,none,flag
266543,105,bearer,the righteous,,266543,inferred,flag
266543,106,operation,"the righteous whose triumph brings great glory — the public flourishing and joy of a society when good men hold sway, the opposite of the fear the wicked's rise brings",,,,event
266543,107,target,the wicked's rise it is set against (266547),,266543,inferred,flag
266543,108,manner,none,,,none,flag
266543,112,coupling,set against the wicked whose ascendancy makes people hide,266543,266547,span,pair
266543,114,discovery,"tsaddiq — 'when the RIGHTEOUS triumph, there is great glory'; the ascendancy of the good is a public blessing, a time of glory and confidence (cf 28:28; 29:2). Who holds power shapes a whole people's life.",,,,note
266543,115,role,characteristic,,,,value
266543,116,locus,internal:ib-state,,,,value
266547,101,sense,public fear — people hiding when the wicked come to power,,,,value
266547,102,type,disposition,,,,value
266547,104,seat,none,,,none,flag
266547,105,bearer,the wicked,,266547,inferred,flag
266547,106,operation,"the wicked whose rise to power makes people hide themselves — tyranny driving the populace into concealment, the dark opposite of the glory the righteous bring",,,,event
266547,107,target,the righteous triumph it is set against (266543),,266547,inferred,flag
266547,108,manner,none,,,none,flag
266547,112,coupling,set against the righteous whose triumph brings glory,,266547,inferred,flag
266547,114,discovery,"rasha — 'but when the WICKED rise, people hide themselves'; the ascendancy of the wicked spreads fear, driving good people into hiding. Bad rulers make a whole society cower (cf 28:28; 29:16).",,,,note
266547,115,role,characteristic,,,,value
266547,116,locus,internal:ib-state,,,,value
266552,101,sense,"cover-up — sins hidden, which cannot prosper",,,,value
266552,102,type,disposition,,,,value
266552,104,seat,none,,,none,flag
266552,105,bearer,the sinner,,266552,inferred,flag
266552,106,operation,"the transgressions a man conceals rather than confesses — sin covered up, which festers and forbids prosperity, the opposite of open confession",,,,event
266552,107,target,the confession that heals it (266555),,266552,inferred,flag
266552,108,manner,none,,,none,flag
266552,112,coupling,set against the confessing that forsakes and finds mercy,266552,266555,span,pair
266552,114,discovery,pesha (transgression) — 'whoever conceals his TRANSGRESSIONS will not prosper'; hidden sin cannot be healed and blocks all true prospering. Cover-up is the enemy of the soul (cf Ps 32:3-5).,,,,note
266552,115,role,characteristic,,,,value
266552,116,locus,internal:ib-state,,,,value
266555,101,sense,"penitence — owning and abandoning sin, which finds mercy",,,,value
266555,102,type,affect,,,,value
266555,104,seat,none,,,none,flag
266555,105,bearer,the penitent,,266555,inferred,flag
266555,106,operation,"the confessing and forsaking of sin — the penitence that both owns the wrong and turns from it, and so obtains mercy where concealment brings only ruin",,,,event
266555,107,target,the mercy it obtains (266557),,266555,inferred,flag
266555,108,manner,none,,,none,flag
266555,112,coupling,welded to the divine mercy it receives,266555,266557,span,pair
266555,114,discovery,"yadah (confess/acknowledge) — 'but he who CONFESSES and forsakes them will obtain mercy'; true repentance owns sin and abandons it — and finds mercy. Confession, not cover-up, opens the way to grace (cf 1 John 1:9).",,,,note
266555,115,role,characteristic,,,,value
266555,116,locus,internal:ib-state,,,,value
266557,101,sense,divine mercy — granted to the one who confesses and forsakes,,,,value
266557,102,type,state,,,,value
266557,104,seat,none,,,none,flag
266557,105,bearer,the LORD,,266557,inferred,flag
266557,106,operation,"the mercy obtained by the one who confesses and forsakes his sin — the divine compassion that answers penitence, freely given where concealment would have found only ruin",,,,event
266557,107,target,the confession that receives it (266555),,266557,inferred,flag
266557,108,manner,none,,,none,flag
266557,112,coupling,welded to the penitence God answers with mercy,,266557,inferred,flag
266557,114,discovery,racham (have mercy/compassion) — 'will obtain MERCY'; God's mercy is the reward of confession and forsaking. Locus external:god — the divine compassion that meets true repentance (cf Ps 32:5; 1 John 1:9).,,,,note
266557,115,role,characteristic,,,,value
266557,116,locus,external:god,,,,value
266560,101,sense,"reverent dread — the blessed, continual fear of the LORD",,,,value
266560,102,type,affect,,,,value
266560,104,seat,none,,,none,flag
266560,105,bearer,the God-fearer,,266560,inferred,flag
266560,106,operation,"the fearing of the LORD always — the continual, reverent dread of God that keeps a man from evil and is pronounced blessed, the opposite of the hardened heart",,,,event
266560,107,target,the hardened heart it is set against (266563),,266560,inferred,flag
266560,108,manner,none,,,none,flag
266560,112,coupling,set against the heart that hardens and falls,266560,266563,span,pair
266560,114,discovery,pachad (fear/dread) — 'blessed is the one who FEARS the LORD always'; a heart kept in continual reverent awe of God is blessed and safe. The fear of the LORD is a perpetual guard (cf 23:17; 28:14b).,,,,note
266560,115,role,characteristic,,,,value
266560,116,locus,internal:ib-state,,,,value
266563,101,sense,obduracy — the hard heart that falls into calamity,,,,value
266563,102,type,seat,,,,value
266563,104,seat,none,,,none,flag
266563,105,bearer,the hard-hearted,,266563,inferred,flag
266563,106,operation,"the hardening of the heart — the obduracy that refuses to fear God and reverence his word, and so falls headlong into calamity, the ruin of the unfearing",,,,event
266563,107,target,the reverent fear it is set against (266560),,266563,inferred,flag
266563,108,manner,none,,,none,flag
266563,112,coupling,set against the blessed fear of the LORD,,266563,inferred,flag
266563,114,discovery,qashah (harden) — 'but whoever HARDENS his heart will fall into calamity'; the heart hardened against God and correction runs to its own ruin. Obduracy is the road to disaster (cf 29:1).,,,,note
266563,115,role,characteristic,,,,value
266563,116,locus,internal:ib-state,,,,value
266566,101,sense,menacing greed — the predatory roar of the wicked ruler,,,,value
266566,102,type,affect,,,,value
266566,104,seat,none,,,none,flag
266566,105,bearer,the wicked ruler,,266566,inferred,flag
266566,106,operation,"the roaring/growling rapacity of the wicked ruler — the menacing hunger of a lion or bear, an image of power that terrifies and consumes the poor",,,,event
266566,107,target,the wicked ruler whose menace it is (266570),,266566,inferred,flag
266566,108,manner,none,,,none,flag
266566,112,coupling,welded to the tyranny it expresses,,266566,inferred,flag
266566,114,discovery,naham (roar/growl) — 'like a ROARING lion'; the wicked ruler's rapacity roars like a hunting beast. His power is felt as a predator's menace by those beneath him.,,,,note
266566,115,role,characteristic,,,,value
266566,116,locus,internal:ib-state,,,,value
266570,101,sense,tyranny — the wicked ruler preying on the helpless poor,,,,value
266570,102,type,disposition,,,,value
266570,104,seat,none,,,none,flag
266570,105,bearer,the wicked ruler,,266570,inferred,flag
266570,106,operation,"the wicked ruler over a poor people who is like a roaring lion or a charging bear — tyranny that preys on the defenceless, power turned predator",,,,event
266570,107,target,its predatory menace (266566),,266570,inferred,flag
266570,108,manner,none,,,none,flag
266570,112,coupling,welded to the roaring rapacity that marks it,266570,266566,span,pair
266570,114,discovery,rasha — 'like a roaring lion or a charging bear is a WICKED ruler over a poor people'; a corrupt ruler is a beast of prey to the helpless. Power without righteousness devours those it should protect (cf 28:3; 29:2).,,,,note
266570,115,role,characteristic,,,,value
266570,116,locus,internal:ib-state,,,,value
266577,101,sense,"senseless cruelty — the ruler without understanding, a great oppressor",,,,value
266577,102,type,cognition,,,,value
266577,104,seat,none,,,none,flag
266577,105,bearer,the ruler,,266577,inferred,flag
266577,106,operation,"the lack of understanding in a ruler that makes him a cruel oppressor — folly in power turning to tyranny, senselessness that crushes those it governs",,,,event
266577,107,target,the hatred of unjust gain it is set against (266580),,266577,inferred,flag
266577,108,manner,none,,,none,flag
266577,112,coupling,set against the ruler who hates ill-gotten gain and endures,266577,266580,span,pair
266577,114,discovery,"tebunah (understanding) — 'a ruler who LACKS understanding is a cruel oppressor'; folly in a ruler becomes cruelty. Without understanding, power oppresses; the senseless ruler grinds his people (cf 28:15).",,,,note
266577,115,role,characteristic,,,,value
266577,116,locus,internal:ib-state,,,,value
266580,101,sense,incorruptibility — the ruler who spurns ill-gotten gain and lives long,,,,value
266580,102,type,affect,,,,value
266580,104,seat,none,,,none,flag
266580,105,bearer,the ruler,,266580,inferred,flag
266580,106,operation,"the hating of unjust gain by a ruler who therefore prolongs his days — the incorruptibility that refuses to profit by wrong, the opposite of the cruel oppressor's greed",,,,event
266580,107,target,the senseless cruelty it is set against (266577),,266580,inferred,flag
266580,108,manner,none,,,none,flag
266580,112,coupling,set against the understanding-less ruler who oppresses,,266580,inferred,flag
266580,114,discovery,sane (hate) — 'but he who HATES unjust gain will prolong his days'; the ruler who spurns corruption endures. To hate ill-gotten gain is the mark of a ruler who lasts (cf 28:16a; 29:4).,,,,note
266580,115,role,characteristic,,,,value
266580,116,locus,internal:ib-state,,,,value
266585,101,sense,haunted guilt — the murderer driven a fugitive by the blood he shed,,,,value
266585,102,type,affect,,,,value
266585,104,seat,none,,,none,flag
266585,105,bearer,the bloodguilty,,266585,inferred,flag
