database,table_name,name,ordinal,type,is_pk,notnull,is_unique,dflt,fk,use,expectation,source,filled_by,inactive
bible_research,wa_vocab_set,last_modified,9,TEXT,0,0,0,,,When the set was last changed. NULL in all 8 rows — no vocabulary has ever been amended since declaration.,,,,0
bible_research,word_registry,id,0,INTEGER,1,0,0,,,"Registry number for the word, 1-222, and the identifier used everywhere as 'registry N'. It is duplicated exactly by the 'no' column.",,,,0
bible_research,word_registry,no,1,INTEGER,0,0,0,,,"A second registry number, 1-222. It is identical to id in every one of the 222 rows, so it is wholly redundant with the primary key and carries no independent information.",,,,0
bible_research,word_registry,word,2,TEXT,0,1,0,,,"The English inner-life word the registry entry is about, e.g. 'zeal'. 222 rows hold only 218 distinct words — deadness, resentment, transformation and vulnerability each appear twice, so the word is not a unique key.",,,,0
bible_research,word_registry,source_list,3,TEXT,0,0,0,,,"Where the word came from into the programme. Dominated by four conventional buckets ('Missing Inner Being Words' 86, 'High Confidence' 75, 'Programme Addition' 28, 'Low Confidence / Inferred' 24) but uncontrolled — later rows carry free-text provenance such as an extraction date, so the vocabulary is convention only.",,,,0
bible_research,word_registry,category_hint,4,TEXT,0,0,0,,,"An early, loose semantic hint for the word ('Anthropology', 'Affective/Emotional', 'Sin & Vice'). Largely abandoned: NULL in 186 of 222 rows, and its 22 values overlap inconsistently with the 'dimensions' column.",,,,0
bible_research,word_registry,phase1_input_file,5,TEXT,0,0,0,,,"The file or engine run that supplied the word's Phase 1 data, mostly of the form 'RUN-20260318_150513-NEW_WORD'. Sparse — NULL in 175 of 222 rows — so it documents only a minority of Phase 1 loads.",,,,0
bible_research,word_registry,phase1_status,6,TEXT,0,0,0,,,"How far Phase 1 discovery has got for the word: 'Complete' 176, 'Excluded' 42, with 2 each 'In Progress' and 'Pending'. No CHECK enforces this set, so the four values are convention.",,,,0
bible_research,word_registry,phase1_output_file,7,TEXT,0,0,0,,,"Comma-separated list of the JSON patch filenames Phase 1 produced for the word. NULL in 190 of 222 rows, and it stores a list in a single text field rather than one row per file.",,,,0
bible_research,word_registry,phase2_datasets,8,REAL,0,0,0,,,"DEFECT: the column is declared REAL but holds a mix of types — 26 rows store a numeric dataset count (1.0, 2.0, 3.0) while 4 rows store a filename string such as 'FrameworkB-SessionB-Registry111-Mercy-20260326.docx'. The declared type contradicts the contents and the column conflates a count with a file pointer.",,,,0
bible_research,word_registry,notes,9,TEXT,0,0,0,,,"Free-text working notes on the word, in practice dominated by appended engine audit lines of the form '[AUDIT 2026-07-11] result=REVIEW terms=123 verses=5712 run_id=...'. Populated for 220 of 222 rows; it is an append log inside a text field, not a structured record.",,,,0
bible_research,word_registry,automation_eligible,10,INTEGER,0,0,0,1,,"Whether the engine may process the word automatically: 1 for 193 words, 0 for 29. Boolean-by-convention as an INTEGER with default 1; no CHECK constrains it.",,,,0
bible_research,word_registry,last_automation_run,11,TEXT,0,0,0,,,"DEFECT: the name and its sibling timestamps imply a run time, but 193 of 222 rows hold the literal string 'AUDITED' instead of a date, with only a handful of rows carrying an actual 2026-03-18 timestamp. The column now mixes a status token with a datetime and cannot be read as either.",,,,0
bible_research,word_registry,automation_run_id,12,TEXT,0,0,0,,,"The engine run that last touched the word, e.g. 'RUN-20260325_053955-AUDIT_WORD'. Near-fully populated (1 NULL) and mostly unique per word, though 27 words still point at the single bulk run RUN-20260318_134133-BULK_GAP_FILL.",,,,0
bible_research,word_registry,phase1_term_count,13,INTEGER,0,0,0,,,"How many Hebrew/Greek terms Phase 1 found for the word. 27 rows sit at 0, which corresponds to the words never extracted or excluded.",,,,0
bible_research,word_registry,phase1_verse_count,14,INTEGER,0,0,0,,,"How many verse records Phase 1 found for the word, ranging from 0 to the hundreds. 28 rows are 0, marking words with no verse evidence gathered.",,,,0
bible_research,word_registry,strongs_list,15,TEXT,0,0,0,,,"A JSON array of the word's Strong's numbers with their occurrence counts, e.g. [{""strong"": ""G0225"", ""count"": 90}, ...]. It is a denormalised snapshot of what the term tables hold authoritatively; 27 rows carry an empty array '[]'.",,,,0
bible_research,word_registry,description,16,TEXT,0,0,0,,,The researcher's prose account of what the word names in the inner life — several hundred characters of substantive definition. Populated for 212 of 222 rows and one of the genuinely content-bearing fields here.,,,,0
bible_research,word_registry,origin,17,TEXT,0,0,0,,,"Whether the word came from the original ~214-word list ('original_list', 185) or was added later ('programme_addition', 27). Two values, uncontrolled by CHECK; NULL in 10 rows.",,,,0
bible_research,word_registry,dimensions,18,TEXT,0,0,0,,,"The word's inner-being dimension label, e.g. 'Affective/Emotional' (48), 'Moral/Conscience' (34), 'Character/Disposition' (19). 15 values with no CHECK behind them, NULL in 34 rows; it belongs to the retired dimension layer.",,,,0
bible_research,word_registry,inference_note,19,TEXT,0,0,0,,,"The researcher's reasoning where a modern English word has no direct biblical equivalent — typically explaining that the concept is ABSENT as a single term and how Scripture handles it instead. Deliberately sparse (35 of 222 rows), attaching only to the inferred/absent words.",,,,0
bible_research,word_registry,session_b_status,20,TEXT,0,0,0,,,"How far Session B has got for the word: 'Verse Context Reset' 160, 'Analysis Complete' 12, 'Ready for Analysis' 5, NULL 45. Uncontrolled vocabulary, and only three of the six documented statuses actually occur in the data.",,,,0
bible_research,word_registry,cluster_assignment,21,TEXT,0,0,0,"""unassigned""",,"The word's C-code dimension cluster, C01-C22 (C22 16, C02 14, C08/C10/C19 11 each). DEFECT worth noting: its DEFAULT is the double-quoted literal ""unassigned"", which SQLite accepts as a string only by falling back from identifier parsing — a fragile declaration.",,,,0
bible_research,word_registry,sb_classification,22,TEXT,0,0,0,NULL,,"The word's spirit/soul/body placement from an abandoned classification pass. Effectively unused (NULL in 215 of 222 rows) and internally inconsistent in the 7 rows present: 'Spirit-soul interface' and 'Spirit-Soul Interface' are recorded as separate values, alongside 'confirmed_characteristic', which is not a placement at all.",,,,0
bible_research,word_registry,sb_classification_reasoning,23,TEXT,0,0,0,NULL,,"The prose justification for sb_classification, present for only 5 words. Substantive where it exists, but the pass was abandoned before coverage.",,,,0
bible_research,word_registry,carry_forward,24,INTEGER,0,0,0,1,,"Intended as a flag for carrying the word into subsequent work, but it carries no information: every one of the 221 populated rows holds 1, with 1 NULL. It never discriminated between words.",,,,0
bible_research,word_registry,unique_term_count,25,INTEGER,0,0,0,0,,"How many of the word's terms belong to it alone. 76 rows are 0, matching the words with no terms extracted; part of the term-overlap measure with shared_term_count.",,,,0
bible_research,word_registry,shared_term_count,26,INTEGER,0,0,0,0,,How many of the word's terms are also claimed by another registry word — the raw measure of lexical overlap between registry entries. 58 rows are 0.,,,,0
bible_research,word_registry,term_sharing_ratio,27,REAL,0,0,0,0.0,,"Shared terms as a proportion of the word's terms, 0.0 to 1.0. Notable that 35 words sit at exactly 1.0 (every term shared with another word) and 58 at 0.0, which reflects the 0-term rows rather than genuine independence.",,,,0
bible_research,word_registry,verse_context_status,28,TEXT,0,0,0,NULL,,"Whether Verse Context classification is done for the word: 'Complete' 172, 'In Progress' 1, NULL 49. Two values only, uncontrolled by CHECK.",,,,0
bible_research,word_registry,dim_review_status,29,TEXT,0,0,0,NULL,,"Whether the retired dimension review was completed for the word. Only ever set to the single value 'Complete' (52 rows); the other 170 are NULL, so it records completion and nothing else.",,,,0
bible_research,word_registry,dim_review_version,30,TEXT,0,0,0,NULL,,"Which dimension-review instruction version was applied, e.g. 'WA-DimensionReview-Instruction-v1.9-2026-04-09'. Uncontrolled and inconsistently formatted — the same v3_3 document appears both with and without its '.md' extension.",,,,0
bible_research,word_registry,word_synopsis,31,TEXT,0,0,0,,,"Documented as a researcher-authored field the pipeline must not overwrite, but it is NULL in all 222 rows — declared and never populated.",,,,0
bible_research,word_run_state,id,0,INTEGER,1,0,0,,,Surrogate key for one word's state within one run.,,,,0
bible_research,word_run_state,run_id,1,TEXT,0,1,0,,engine_run_log.run_id,"The engine run this state belongs to, e.g. 'RUN-20260713_060326-AUDIT_WORD'. 373 distinct runs across 539 rows, so a run may cover several words.",,,,0
bible_research,word_run_state,registry_id,2,TEXT,0,1,0,,,"The registry word processed, stored as TEXT. Inconsistently formatted: 144 rows use a zero-padded form ('001') while others do not ('99'), so it will not join reliably to word_registry.id without normalisation.",,,,0
bible_research,word_run_state,word,3,TEXT,0,1,0,,,"The English registry word processed in this run, carried alongside registry_id as a convenience copy of word_registry.word.",,,,0
bible_research,word_run_state,phase_reached,4,TEXT,0,0,0,,,"The furthest pipeline phase the word reached: 'AUDIT_WORD_A9' 333, 'BULK_GAP_FILL_S4' 167, 'AUDIT' 20, 'AUDIT_WORD_A7' 19. Convention only — no CHECK — and the values mix a pipeline name with a step number.",,,,0
bible_research,word_run_state,audit_result,5,TEXT,0,0,0,,,"The audit's verdict: REVIEW 491, STOP 40, PASS 8. Telling in itself — under 2 per cent of word runs pass cleanly, so REVIEW is the normal outcome rather than an exception.",,,,0
bible_research,word_run_state,audit_detail,6,TEXT,0,0,0,,,"The full per-check audit result as a JSON object keyed by check code, e.g. {""WR-01"": {""r"": ""PASS"", ""d"": ""ok""}, ""WR-02"": {""r"": ""STOP"", ""d"": ""Expected 1 wa_file_index row, found 2""}}. Populated for all 539 rows and the only record of which individual check failed.",,,,0
bible_research,word_run_state,stop_reason,7,TEXT,0,0,0,,,"Why the audit stopped, present only for the 40 STOP rows. Dominated by duplicate mti_terms detections such as ""Duplicate mti_terms rows: {'H3689': 2}"" — this column is the running evidence for the unresolved term-duplication problem.",,,,0
bible_research,word_run_state,researcher_approved,8,INTEGER,0,0,0,0,,"Intended to record the researcher signing off a run, but it carries no information: 0 in all 539 rows. No run has ever been marked approved through this column.",,,,0
bible_research,word_run_state,approved_by,9,TEXT,0,0,0,,,"Who approved the run. Never records a person — the only value present is the literal 'PROVISIONAL' (331 rows), with the remaining 208 NULL, so the approval workflow was never operated.",,,,0
bible_research,word_run_state,approved_at,10,TEXT,0,0,0,,,"Intended to timestamp approval, but NULL in all 539 rows — declared and never populated, consistent with researcher_approved never being set.",,,,0
iba,cfg_write_grant,database,2,TEXT,0,1,0,iba,,"which physical database table_name refers to -- part of the primary key (escalation #680: iba.db and bible_research.db share table names for different tables). Config differentiation only -- no runtime cross-database write mechanism exists yet, see handlers/wordaudit.py's module docstring.",,,migration/add_cfg_write_grant_database_column.py,0
iba,cfg_table,inactive,1,INTEGER,0,1,0,0,,"a data table no longer in use (superseded, retired, or abandoned scaffolding) is marked inactive=1 here rather than deleted from cfg_table — governance.tables' own requirement, unsupported by schema until escalation #678's full table review made the gap concrete. Reverses bootstrap_inactive_column.py's (#310) earlier exclusion of cfg_table as 'schema-of-schema, not toggleable' — cfg_column/cfg_unique remain excluded, no comparable review driving a need for it there yet.",,,migration/add_cfg_table_inactive_column.py,0
iba,cfg_content_index_exclude,pattern,0,TEXT,1,1,0,,,"a file path or folder-path prefix (posix-style, project-root-relative) -- e.g. 'iba/app/verse-analysis/' excludes the whole folder, a full file path excludes just that file",,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_exclude,reason,1,TEXT,0,1,0,,,"why this is excluded -- required, not a bare flag",,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_exclude,added_at,2,TEXT,0,1,0,,,when the pattern was added,,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_exclude,inactive,3,INTEGER,0,1,0,,,"0=active (excludes), 1=retired (no longer excludes, kept for history per governance.tables' own convention)",,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_size_override,pattern,0,TEXT,1,1,0,,,"a file path or folder-path prefix (posix-style, project-root-relative), same matching rule as cfg_content_index_exclude",,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_size_override,reason,1,TEXT,0,1,0,,,why this large file is still wanted in the index,,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_size_override,added_at,2,TEXT,0,1,0,,,when the override was added,,,migration/bootstrap_content_index.py,0
iba,cfg_content_index_size_override,inactive,3,INTEGER,0,1,0,,,"0=active (releases it), 1=retired",,,migration/bootstrap_content_index.py,0
iba,cfg_behaviour_class,class,0,TEXT,1,1,0,,,the behaviour-class key (e.g. 'sqlite') -- referenced by cfg_behaviour_rule.class,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_class,authoritative_doc,1,TEXT,0,0,0,,,"the single document authoritative for this class's non-cfg content, once decided (single-authority discipline, class='documentation' rule) -- NULL until the doc-mapping consolidation cycle runs; not guessed",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_class,description,2,TEXT,0,1,0,,,what this behaviour class covers and how it's distinct from its neighbours,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_class,added_at,3,TEXT,0,1,0,,,when the class was registered,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_class,inactive,4,INTEGER,0,1,0,,,"0=active, 1=retired (kept for history)",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,id,0,INTEGER,1,1,0,,,surrogate key,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,class,1,TEXT,0,1,0,,,which cfg_behaviour_class this rule belongs to,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,rule_key,2,TEXT,0,1,0,,,"short kebab-case identifier, unique within its class",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,rule_text,3,TEXT,0,1,0,,,"the rule itself, as a definitive statement -- if the rule involves a choice, the choices and which applies when are spelled out here, not left implicit",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,source,4,TEXT,0,1,0,,,provenance -- which prior rule/doc/researcher statement this was derived from,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,enforced_by,5,TEXT,0,0,0,,,"the mechanical check that flags deviation from this rule, if one exists yet -- honestly NULL/'not yet' where none does (researcher instruction: deviation must be monitored ongoing, a follow-on build item)",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,added_at,6,TEXT,0,1,0,,,when the rule was registered,,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_behaviour_rule,active,7,INTEGER,0,1,0,,,"0=retired, 1=live",,,migration/bootstrap_behaviour_rules_v1_20260818.py,0
iba,cfg_meta,key,0,TEXT,1,0,0,,,"the identity fact's name, e.g. 'database', 'config_version'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_meta,value,1,TEXT,0,0,0,,,the fact's value,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_table,name,1,TEXT,0,1,0,,,the table's name,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_table,grain,2,TEXT,0,0,0,,,what one row of this table represents,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_table,use,3,TEXT,0,0,0,,,"the table's purpose — why it exists, how it's used",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,table_name,1,TEXT,0,0,0,,,the table this column belongs to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,name,2,TEXT,0,0,0,,,the column's name,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,ordinal,3,INTEGER,0,0,0,,,declaration order within the table,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,type,4,TEXT,0,0,0,,,the column's SQL type (TEXT/INTEGER/...),,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,is_pk,5,INTEGER,0,0,0,,,1 if part of the table's primary key,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,notnull,6,INTEGER,0,0,0,,,1 if the column has a NOT NULL constraint,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,is_unique,7,INTEGER,0,0,0,,,1 if the column has its own UNIQUE constraint (compound uniqueness across columns is cfg_unique's job instead),,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,dflt,8,TEXT,0,0,0,,,"the column's declared SQL default, if any",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,fk,9,TEXT,0,0,0,,,"the table.column this column references, if it's a foreign key",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,use,10,TEXT,0,0,0,,,what this column holds and how it's used,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,expectation,11,TEXT,0,0,0,,,for a data-driven-enforced value: 'pattern:<cfg_setting key>' or 'enum.<cfg_enum name>' — lib/valuequality.py's engine checks live values against this instead of a hardcoded rule,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,source,12,TEXT,0,0,0,,,"where this column's value originates, if not obvious",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_column,filled_by,13,TEXT,0,0,0,,,the script/migration that populates this column,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_unique,table_name,1,TEXT,0,0,0,,,the table the uniqueness rule applies to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_unique,col,2,TEXT,0,0,0,,,one column participating in the compound unique key,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_unique,ordinal,3,INTEGER,0,0,0,,,this column's position within the compound key,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_enum,name,0,TEXT,0,0,0,,,"the enum group's name, e.g. 'config_module'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_enum,value,1,TEXT,0,0,0,,,one member of the group,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_enum,ordinal,2,INTEGER,0,0,0,,,display/insertion order within the group,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_connection,key,0,TEXT,1,0,0,,,"the parameter's name, e.g. 'base_url', 'version'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_connection,value,1,TEXT,0,0,0,,,the parameter's value,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_api,name,0,TEXT,1,0,0,,,"the call's short identifier, e.g. 'call1_meanings'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_api,route,1,TEXT,0,0,0,,,"the REST route template, with {placeholder} segments",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_api,input,2,TEXT,0,0,0,,,what the caller must supply,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_api,returns,3,TEXT,0,0,0,,,what shape the response gives back,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_book_order,book,0,TEXT,1,0,0,,,"the book's short code, e.g. 'Gen'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_book_order,ordinal,1,INTEGER,0,0,0,,,0-based canonical Bible order,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_candidate_rule,kind,0,TEXT,0,0,0,,,the rule type — currently only 'accept' is a live value,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_candidate_rule,value,1,TEXT,0,0,0,,,the Strong's number (or other matched value) the rule covers,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_write_grant,writer,0,TEXT,0,0,0,,,"the step/mechanism permitted to write — a dispatcher step name, or 'configmaint.propose'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_write_grant,table_name,1,TEXT,0,0,0,,,the table this writer may write to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,name,0,TEXT,1,0,0,,,"the work package's name, e.g. 'configuration-maintenance'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,ps_script,1,TEXT,0,0,0,,,the PowerShell entry-point script for this package,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,runs_over,2,TEXT,0,0,0,,,"what one invocation operates over — a word, a book, a run, 'none', etc.",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,chained,3,INTEGER,0,0,0,,,"1 if this package's steps run automatically in sequence once triggered, 0 if each step is invoked independently",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,complete_message,4,TEXT,0,0,0,,,message shown to the researcher on successful completion,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,next_step_hint,5,TEXT,0,0,0,,,suggested next action shown after completion,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_work_package,paused_message,6,TEXT,0,0,0,,,message shown when a step pauses awaiting a decision,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,work_package,0,TEXT,0,0,0,,,the owning work package,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,ordinal,1,INTEGER,0,0,0,,,this step's position within its package,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,step,2,TEXT,0,0,0,,,"the step's dotted name, e.g. 'configmaint.validate'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,handler,3,TEXT,0,0,0,,,"the Python handler function this step dispatches to, as 'module:function'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,scope,4,TEXT,0,0,0,,,"what this step needs scoped to it to run — a word, 'none', etc.",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_step,does,5,TEXT,0,0,0,,,a human-readable description of what this step actually does,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_status_flow,entity,0,TEXT,0,0,0,,,"the entity whose lifecycle this describes, e.g. 'word'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_status_flow,status,1,TEXT,0,0,0,,,one status value in that entity's lifecycle,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_status_flow,set_by,2,TEXT,0,0,0,,,which step/mechanism sets this status,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_status_flow,ordinal,3,INTEGER,0,0,0,,,this status's position in the lifecycle sequence,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,step,0,TEXT,0,0,0,,,the step this failure-routing rule applies to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,condition,1,TEXT,0,0,0,,,"the named failure condition, e.g. 'word-exists'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,path,2,TEXT,0,0,0,,,the actual routing outcome — 'report-stop' (hard stop) or 'pause-continue' (escalate and wait for a decision),,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,resolver,3,TEXT,0,0,0,,,"an optional handler that can auto-resolve this condition, if one exists",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,message,4,TEXT,0,0,0,,,the message shown to the researcher/Claude for this condition,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_on_fail,route,5,TEXT,0,1,0,,,a routing category — currently always 'terminal' across every live row; reserved for a future non-terminal routing type,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,step,0,TEXT,1,0,0,,,the report-producing step this shape applies to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,title,1,TEXT,0,1,0,,,the report's title,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,show_toc,2,INTEGER,0,1,0,,,1 if the report includes a table of contents,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,footer_text,3,TEXT,0,0,0,,,optional footer text appended to the report,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,output_kind,4,TEXT,0,1,0,,,the output format(s) produced — 'md' or 'md+csv',,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,naming_scheme,5,TEXT,0,1,0,,,"'stable' (fixed filename, overwritten/archived on regenerate) or 'dated' (versioned filename per report)",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report,archive_dir,6,TEXT,0,1,0,,,where a superseded 'stable'-scheme report is archived,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,step,0,TEXT,0,1,0,,,the report-producing step this section belongs to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,ordinal,1,INTEGER,0,1,0,,,the section's position in the report,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,section_key,2,TEXT,0,1,0,,,the section's stable identifier,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,heading,3,TEXT,0,1,0,,,the markdown heading text rendered for this section,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,toc_label,4,TEXT,0,0,0,,,"a shorter label for the table of contents, if different from the heading",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_section,include,5,INTEGER,0,1,0,,,1 if this section is actually rendered,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_csv_table,step,0,TEXT,0,1,0,,,the report-producing step this CSV export belongs to,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_csv_table,table_name,1,TEXT,0,1,0,,,"the table (or, if virtual=1, the named derived result set) this CSV covers",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_csv_table,join_note,2,TEXT,0,0,0,,,"plain-language description of a multi-table join, if the export isn't a single verbatim table",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_report_csv_table,virtual,4,INTEGER,0,1,0,,,1 if table_name is a computed/derived name rather than a literal live table,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_change_log,id,0,INTEGER,1,0,0,,,surrogate key,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_change_log,config_version,1,TEXT,0,0,0,,,the app's config_version string at the time of this load,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_change_log,seed_hash,2,TEXT,0,0,0,,,"a hash of the seed content, for change detection",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_change_log,loaded_at,3,TEXT,0,0,0,,,when this load happened,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_change_log,validated,4,INTEGER,0,0,0,,,1 if this load passed validation,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_setting,key,0,TEXT,1,0,0,,,"the setting's dotted key, e.g. 'governance.reports_must_persist'",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_setting,value,1,TEXT,0,0,0,,,"the setting's value, JSON-encoded",,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_setting,use,2,TEXT,0,0,0,,,what this setting controls and why,,,migration/backfill_foundational_cfg_tables_v1_20260818.py,0
iba,cfg_unique,database,0,TEXT,0,1,0,iba,,"which physical database table_name refers to -- part of the primary key (iba.db and bible_research.db share table names, e.g. 'passage', for different tables; escalations #653/#680 widened cfg_table/cfg_write_grant the same way, this closes the same gap for cfg_unique). Config differentiation only.",,,migration/add_cfg_unique_database_column_v1_20260818.py,0
iba,cfg_prose_concept,concept_key,0,TEXT,1,1,0,,,"short kebab/snake-case identifier, e.g. 'verse_primacy'",,,migration/bootstrap_prose_authority_v1_20260818.py,0
