id,run_id,word,at_step,type,question,preset,tried,state,answer,answered_at,raised_at,comment
37,RUN-20260718_105858_280-NEW-WORD,devotion,registry.create,prompted,Register the new word 'devotion'?,"{""word"": ""devotion"", ""maps_to_strongs"": 26, ""strongs"": [""G5387"", ""G4980"", ""H8003"", ""G2138"", ""G2145"", ""H2764A"", ""H2617A"", ""H2764B"", ""G4574"", ""H7521"", ""G5021"", ""G0472"", ""G4342"", ""H5144A"", ""H2763A"", ""G1872"", ""H5414H"", ""H5737A"", ""H8104I"", ""H5674C"", ""H4376"", ""G4291"", ""H2763B"", ""H2388K"", ""G4043"", ""G4337""], ""already_held"": [""H2617A"", ""H7521"", ""H5144A""], ""meanings_total"": 1049, ""possible_duplicates"": [{""word"": ""delight"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""consecration"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""compassion"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:58:59Z,2026-07-18T09:58:59Z,
38,RUN-20260718_105907_719-NEW-WORD,dignity,registry.create,prompted,Register the new word 'dignity'?,"{""word"": ""dignity"", ""maps_to_strongs"": 12, ""strongs"": [""G4587"", ""G8117"", ""H7613"", ""G1391"", ""H1926"", ""H3519"", ""H1420"", ""H1363"", ""H4791"", ""H3367"", ""H5082"", ""G4586""], ""already_held"": [], ""meanings_total"": 466, ""possible_duplicates"": [], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:08Z,2026-07-18T09:59:08Z,
39,RUN-20260718_105914_560-NEW-WORD,discernment,registry.create,prompted,Register the new word 'discernment'?,"{""word"": ""discernment"", ""maps_to_strongs"": 24, ""strongs"": [""H2942"", ""G2924"", ""G1253"", ""G0144"", ""G4908"", ""H4209"", ""G0145"", ""H2940"", ""G1260"", ""H8085G"", ""H8085K"", ""G0350"", ""G1252"", ""H3046"", ""H3045"", ""H5234A"", ""H7200G"", ""G1381"", ""H0995"", ""G4907"", ""H0999"", ""H0998"", ""H8394"", ""H7922""], ""already_held"": [""H4209"", ""H8085G""], ""meanings_total"": 3103, ""possible_duplicates"": [{""word"": ""deceit"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""contentment"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:15Z,2026-07-18T09:59:15Z,
40,RUN-20260718_105929_312-NEW-WORD,disobedience,registry.create,prompted,Register the new word 'disobedience'?,"{""word"": ""disobedience"", ""maps_to_strongs"": 6, ""strongs"": [""G0543"", ""G3876"", ""G0545"", ""G0506"", ""G0544"", ""H4784""], ""already_held"": [""H4784""], ""meanings_total"": 75, ""possible_duplicates"": [{""word"": ""bitterness"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:30Z,2026-07-18T09:59:30Z,
41,RUN-20260718_105934_196-NEW-WORD,distress,registry.create,prompted,Register the new word 'distress'?,"{""word"": ""distress"", ""maps_to_strongs"": 58, ""strongs"": [""G4928"", ""H6695B"", ""H7451A"", ""G3600"", ""G1568"", ""H0888"", ""G0085"", ""H3735"", ""H3334"", ""H7489A"", ""H4751"", ""H4164"", ""H6869A"", ""H6365"", ""H4691"", ""H4689"", ""H4157"", ""H6869B"", ""H6862B"", ""H6695A"", ""H7451I"", ""H7451C"", ""G8214"", ""H6862C"", ""H0205H"", ""H6862D"", ""G4730"", ""H6862A"", ""G0318"", ""H2201"", ""H6682"", ""H3511"", ""G2347"", ""H7379"", ""H4712"", ""H2734"", ""H6696A"", ""H6887B"", ""H0926"", ""H6887C"", ""G3076"", ""H7185"", ""G4912"", ""H6087A"", ""H6973"", ""H7878"", ""G2669"", ""H5065"", ""H3510"", ""H6693"", ""G2346"", ""G4729"", ""H6696B"", ""H6887E"", ""G4660"", ""H2342A"", ""H6887D"", ""H6869C""], ""already_held"": [""G4928"", ""H6695B"", ""G3600"", ""G1568"", ""H4751"", ""H4164"", ""H4691"", ""H4689"", ""H6869B"", ""H6862B"", ""H7451C"", ""H6862C"", ""G4730"", ""G2347"", ""H7379"", ""H4712"", ""H2734"", ""H2342A""], ""meanings_total"": 1185, ""possible_duplicates"": [{""word"": ""anguish"", ""status"": ""raw-complete"", ""shared"": 15}, {""word"": ""contentment"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""bitterness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""awe"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anger"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""agony"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:35Z,2026-07-18T09:59:34Z,
42,RUN-20260718_105947_931-NEW-WORD,division,registry.create,prompted,Register the new word 'division'?,"{""word"": ""division"", ""maps_to_strongs"": 25, ""strongs"": [""H6635A"", ""H1416"", ""H4931"", ""H4255"", ""H4929"", ""G1370"", ""G1267"", ""G3311"", ""G2183"", ""H2515"", ""H4653"", ""H4256"", ""H6392"", ""H6391"", ""H5587A"", ""H7218K"", ""G5010"", ""H2506A"", ""H6304"", ""G0141"", ""G0139"", ""G4978"", ""H6390"", ""H0505H"", ""G0592""], ""already_held"": [], ""meanings_total"": 408, ""possible_duplicates"": [], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:48Z,2026-07-18T09:59:48Z,
43,RUN-20260718_105956_280-NEW-WORD,dread,registry.create,prompted,Register the new word 'dread'?,"{""word"": ""dread"", ""maps_to_strongs"": 28, ""strongs"": [""H1672"", ""H6345"", ""H6343"", ""H6178"", ""H3374"", ""H4172A"", ""H4034"", ""H3016"", ""H8078"", ""H0574"", ""H0366"", ""H0367"", ""H1161"", ""H1091"", ""H2844A"", ""H1481C"", ""H6342"", ""H1763"", ""H3372G"", ""H3025"", ""H3372H"", ""H8175C"", ""H6973"", ""H8175A"", ""H8175B"", ""H6206"", ""G5015"", ""H6381""], ""already_held"": [""H1672"", ""H6343"", ""H8078"", ""H1481C"", ""H6342"", ""H3372G"", ""H3372H"", ""H6973"", ""H6206""], ""meanings_total"": 586, ""possible_duplicates"": [{""word"": ""awe"", ""status"": ""raw-complete"", ""shared"": 6}, {""word"": ""despair"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""distress"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anxiety"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T09:59:57Z,2026-07-18T09:59:57Z,
44,RUN-20260718_110005_088-NEW-WORD,endurance,registry.create,prompted,Register the new word 'endurance'?,"{""word"": ""endurance"", ""maps_to_strongs"": 44, ""strongs"": [""H5769H"", ""H3201"", ""H0539"", ""H2342B"", ""H7114A"", ""H7011"", ""H5769J"", ""H5769I"", ""H5769G"", ""G0420"", ""G3115"", ""G5281"", ""H0386"", ""H6276"", ""G3984"", ""G1526"", ""H6031B"", ""H6965I"", ""H6965B"", ""H1961"", ""G5342"", ""G0941"", ""H3427"", ""G0430"", ""G2594"", ""G2553"", ""G5297"", ""G4722"", ""H3559H"", ""G3114"", ""H5375H"", ""H5375J"", ""H5375P"", ""H3885A"", ""H0748"", ""G5159"", ""G5278"", ""H7646"", ""H6966I"", ""H5975G"", ""G3306"", ""G3958"", ""G4778"", ""H3557""], ""already_held"": [""H2342B"", ""H6031B"", ""H7646""], ""meanings_total"": 6197, ""possible_duplicates"": [{""word"": ""contentment"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""brokenness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anguish"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:00:06Z,2026-07-18T10:00:05Z,
45,RUN-20260718_110031_855-NEW-WORD,envy,registry.create,prompted,Register the new word 'envy'?,"{""word"": ""envy"", ""maps_to_strongs"": 10, ""strongs"": [""G2206"", ""H7065"", ""G5355"", ""G3788"", ""H7068"", ""G6041"", ""G5354"", ""H6424"", ""H7520"", ""G2205""], ""already_held"": [""G2206""], ""meanings_total"": 192, ""possible_duplicates"": [{""word"": ""covetousness"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:00:32Z,2026-07-18T10:00:32Z,
46,RUN-20260718_110037_648-NEW-WORD,evil,registry.create,prompted,Register the new word 'evil'?,"{""word"": ""evil"", ""maps_to_strongs"": 42, ""strongs"": [""H1100H"", ""H0192"", ""G7771"", ""H0873"", ""H7451H"", ""H7451B"", ""H7451A"", ""G2560"", ""H7489A"", ""H3415"", ""G2557"", ""H1942"", ""H7451I"", ""H7451C"", ""G2549"", ""G5337"", ""G4189"", ""H7455"", ""G7772"", ""G7773"", ""G7774"", ""G4190"", ""G2556G"", ""G2556H"", ""H0205H"", ""H0205G"", ""H4827"", ""G4191"", ""H4209"", ""G1426"", ""G2636"", ""G2551"", ""G2554"", ""G2559"", ""H2161"", ""H7489B"", ""G0093"", ""H7563"", ""H2154"", ""H7562"", ""G0824"", ""G2555""], ""already_held"": [""H7451A"", ""H7489A"", ""H1942"", ""H7451I"", ""H7451C"", ""G2549"", ""G4189"", ""H0205H"", ""H0205G"", ""H4209"", ""H7489B"", ""H7563""], ""meanings_total"": 1296, ""possible_duplicates"": [{""word"": ""distress"", ""status"": ""raw-complete"", ""shared"": 5}, {""word"": ""malice"", ""status"": ""raw-complete"", ""shared"": 4}, {""word"": ""deceit"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""discernment"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""desire"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""corruption"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""condemnation"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""brokenness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anguish"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:00:38Z,2026-07-18T10:00:38Z,
47,RUN-20260718_110050_182-NEW-WORD,experience,registry.create,prompted,Register the new word 'experience'?,"{""word"": ""experience"", ""maps_to_strongs"": 6, ""strongs"": [""G1382"", ""G3984"", ""G2334"", ""H7200H"", ""H7200G"", ""G3958""], ""already_held"": [""G1382"", ""G3984"", ""H7200G"", ""G3958""], ""meanings_total"": 1233, ""possible_duplicates"": [{""word"": ""endurance"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""discernment"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""character"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:00:51Z,2026-07-18T10:00:50Z,
48,RUN-20260718_110057_245-NEW-WORD,faith,registry.create,prompted,Register the new word 'faith'?,"{""word"": ""faith"", ""maps_to_strongs"": 25, ""strongs"": [""H0539"", ""H2616A"", ""H4603"", ""G4102G"", ""G4102H"", ""G4103"", ""H0529"", ""H0544"", ""H0530"", ""H4395"", ""G1680"", ""H2617A"", ""G6066"", ""G3640"", ""H2623"", ""H0898"", ""G0569"", ""H3559K"", ""H0540"", ""G4100"", ""H0571I"", ""H0571G"", ""H0571H"", ""G0570"", ""H4604""], ""already_held"": [""H0539"", ""H2617A"", ""H0898""], ""meanings_total"": 1144, ""possible_duplicates"": [{""word"": ""endurance"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""devotion"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""deceit"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""compassion"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:00:58Z,2026-07-18T10:00:57Z,
49,RUN-20260718_110107_378-NEW-WORD,faithfulness,registry.create,prompted,'faithfulness' shares ALL 25 strongs with existing word 'faith'. Register it as a SEPARATE word anyway?,"{""word"": ""faithfulness"", ""maps_to_strongs"": 25, ""strongs"": [""H0539"", ""H2616A"", ""H4603"", ""G4102G"", ""G4102H"", ""G4103"", ""H0529"", ""H0544"", ""H0530"", ""H4395"", ""G1680"", ""H2617A"", ""G6066"", ""G3640"", ""H2623"", ""H0898"", ""G0569"", ""H3559K"", ""H0540"", ""G4100"", ""H0571I"", ""H0571G"", ""H0571H"", ""G0570"", ""H4604""], ""already_held"": [""H0539"", ""H2616A"", ""H4603"", ""G4102G"", ""G4102H"", ""G4103"", ""H0529"", ""H0544"", ""H0530"", ""H4395"", ""G1680"", ""H2617A"", ""G6066"", ""G3640"", ""H2623"", ""H0898"", ""G0569"", ""H3559K"", ""H0540"", ""G4100"", ""H0571I"", ""H0571G"", ""H0571H"", ""G0570"", ""H4604""], ""meanings_total"": 1144, ""possible_duplicates"": [{""word"": ""faith"", ""status"": ""raw-complete"", ""shared"": 25}, {""word"": ""endurance"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""devotion"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""deceit"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""compassion"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": ""all 25 strongs are already held by existing word 'faith' \u2014 this may be a duplicate or typo""}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:01:08Z,2026-07-18T10:01:08Z,
50,RUN-20260718_110116_935-NEW-WORD,fear,registry.create,prompted,Register the new word 'fear'?,"{""word"": ""fear"", ""maps_to_strongs"": 60, ""strongs"": [""G2316"", ""G1719"", ""H3373"", ""H1674"", ""H1672"", ""G4576"", ""H3512A"", ""G1168"", ""G2126"", ""H6345"", ""H6343"", ""G6015"", ""G5401"", ""G4423"", ""G7949"", ""H3374"", ""H4172B"", ""H4172A"", ""H4035"", ""H4034"", ""G5398"", ""G5400"", ""H3016"", ""G0870"", ""G2318"", ""H7374"", ""H4177"", ""G2124"", ""H6427"", ""G1630"", ""H0367"", ""H2844A"", ""H4032"", ""G1169"", ""G1167"", ""H8539"", ""H1481C"", ""H6342"", ""G5399"", ""H2119B"", ""H1763"", ""H3372G"", ""H3025"", ""H7297"", ""H3372H"", ""H4116A"", ""H8175C"", ""H6973"", ""H4549"", ""G2125"", ""H7200L"", ""H2729"", ""H6206"", ""H2342A"", ""G1790"", ""G5156"", ""H2731"", ""H2730"", ""H7461B"", ""H7267""], ""already_held"": [""H1674"", ""H1672"", ""H3512A"", ""H6345"", ""H6343"", ""G5401"", ""H3374"", ""H4172A"", ""H4034"", ""H3016"", ""G2124"", ""H0367"", ""H2844A"", ""G1169"", ""H1481C"", ""H6342"", ""H1763"", ""H3372G"", ""H3025"", ""H3372H"", ""H8175C"", ""H6973"", ""H4549"", ""H6206"", ""H2342A"", ""H7267""], ""meanings_total"": 1998, ""possible_duplicates"": [{""word"": ""dread"", ""status"": ""raw-complete"", ""shared"": 18}, {""word"": ""awe"", ""status"": ""raw-complete"", ""shared"": 9}, {""word"": ""distress"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""despair"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""anxiety"", ""status"": ""raw-complete"", ""shared"": 2}, {""word"": ""brokenness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anguish"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""anger"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:01:17Z,2026-07-18T10:01:17Z,
51,RUN-20260718_110132_229-NEW-WORD,fellowship,registry.create,prompted,Register the new word 'fellowship'?,"{""word"": ""fellowship"", ""maps_to_strongs"": 7, ""strongs"": [""H5475"", ""G2844"", ""G3352"", ""G2842"", ""H8667"", ""G4790"", ""H2266""], ""already_held"": [""H5475""], ""meanings_total"": 77, ""possible_duplicates"": [{""word"": ""counsel"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:01:33Z,2026-07-18T10:01:32Z,
52,RUN-20260718_110137_195-NEW-WORD,foolishness,registry.create,prompted,Register the new word 'foolishness'?,"{""word"": ""foolishness"", ""maps_to_strongs"": 30, ""strongs"": [""G3471"", ""H2973"", ""H5528"", ""H5034A"", ""H3688"", ""H3690"", ""G2756"", ""G0454"", ""H0200"", ""H5531B"", ""H5531A"", ""H5529"", ""H3684"", ""H5530"", ""H0191"", ""G0878"", ""G0453"", ""G3474"", ""H0196"", ""H5036"", ""G3473"", ""G0877"", ""G3472"", ""H3689"", ""G0801"", ""H6612A"", ""H1198"", ""H3687"", ""H1984C"", ""H1984I""], ""already_held"": [""H1984C"", ""H1984I""], ""meanings_total"": 266, ""possible_duplicates"": [{""word"": ""boastfulness"", ""status"": ""raw-complete"", ""shared"": 2}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:01:38Z,2026-07-18T10:01:37Z,
53,RUN-20260718_110145_001-NEW-WORD,forgiveness,registry.create,prompted,Register the new word 'forgiveness'?,"{""word"": ""forgiveness"", ""maps_to_strongs"": 14, ""strongs"": [""G0859"", ""H5547"", ""H5546"", ""G2436"", ""H3722A"", ""H3680"", ""H5545"", ""G5483"", ""H5375I"", ""H8058"", ""G0863H"", ""G0863G"", ""G0863I"", ""G0630G""], ""already_held"": [], ""meanings_total"": 521, ""possible_duplicates"": [], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T10:01:45Z,2026-07-18T10:01:45Z,
54,RUN-20260718_151918_253-NEW-WORD,generosity,registry.create,prompted,Register the new word 'generosity'?,"{""word"": ""generosity"", ""maps_to_strongs"": 2, ""strongs"": [""G0018"", ""G0572""], ""already_held"": [], ""meanings_total"": 98, ""possible_duplicates"": [], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T14:19:19Z,2026-07-18T14:19:19Z,
55,RUN-20260718_151923_918-NEW-WORD,gentleness,registry.create,prompted,Register the new word 'gentleness'?,"{""word"": ""gentleness"", ""maps_to_strongs"": 18, ""strongs"": [""G3356"", ""G1933"", ""G2261"", ""G4239"", ""G4235"", ""G8878"", ""G1932"", ""G6073"", ""G4240"", ""G4236"", ""H6038"", ""H6037"", ""H4832"", ""G5544"", ""H7390"", ""H7391"", ""H1851"", ""H6031B""], ""already_held"": [""H6031B""], ""meanings_total"": 158, ""possible_duplicates"": [{""word"": ""endurance"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""brokenness"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T14:19:24Z,2026-07-18T14:19:24Z,
56,RUN-20260718_151930_855-NEW-WORD,goodness,registry.create,prompted,Register the new word 'goodness'?,"{""word"": ""goodness"", ""maps_to_strongs"": 56, ""strongs"": [""G2570H"", ""H7075"", ""H3191"", ""H3190"", ""H2868"", ""H2895"", ""G4147"", ""H8408"", ""G0017"", ""G0016"", ""G2140"", ""G3776"", ""G4469"", ""G0018"", ""G2570G"", ""G2566"", ""H2896B"", ""G2108"", ""G7527"", ""H1309"", ""G2162"", ""G7559"", ""G5543"", ""G0019"", ""H2898"", ""G0865"", ""G5544"", ""H2617A"", ""G0979"", ""G5358"", ""H4627"", ""H4377"", ""H2896A"", ""G5224"", ""G5223"", ""H7399"", ""H3520B"", ""H4465"", ""H7998"", ""H0202"", ""G2567"", ""H1319"", ""G0015"", ""G0014"", ""G2569"", ""G2109"", ""G6107"", ""G7534"", ""G7548"", ""G2097"", ""G4283"", ""H1580"", ""G4632"", ""H4728"", ""H5232"", ""H2896C""], ""already_held"": [""H3190"", ""G0018"", ""G5544"", ""H2617A"", ""H2896A""], ""meanings_total"": 1369, ""possible_duplicates"": [{""word"": ""gentleness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""generosity"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""faithfulness"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""faith"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""devotion"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""delight"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""contentment"", ""status"": ""raw-complete"", ""shared"": 1}, {""word"": ""compassion"", ""status"": ""raw-complete"", ""shared"": 1}], ""duplicate_warning"": null}",the app cannot self-approve a new registry word (researcher approval required),answered,yes,2026-07-18T14:19:31Z,2026-07-18T14:19:31Z,
