obs_id,node_id,meaning_source,obs_text,tag,window,stage,strongNumber,stepGloss,surface,role,text,reference,node_related_subgroup,subgroup_label,strong_related_subgroup,cluster_code,short_name,question_code,strong,text,question_code,window,question_text
682,972,,"The relational scope is universal in principle -- idleness/uselessness is applied to Jewish day-laborers, Gentile Cretans, Christian widows, and abstract qualities (faith, condemnation) alike, with no ethnic, gender, or covenantal exclusion visible in the evidence; the only consistent exclusion is from those actively engaged in productive labor, virtue, or works.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
682,972,,"The relational scope is universal in principle -- idleness/uselessness is applied to Jewish day-laborers, Gentile Cretans, Christian widows, and abstract qualities (faith, condemnation) alike, with no ethnic, gender, or covenantal exclusion visible in the evidence; the only consistent exclusion is from those actively engaged in productive labor, virtue, or works.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
682,973,,"The relational scope is universal in principle -- idleness/uselessness is applied to Jewish day-laborers, Gentile Cretans, Christian widows, and abstract qualities (faith, condemnation) alike, with no ethnic, gender, or covenantal exclusion visible in the evidence; the only consistent exclusion is from those actively engaged in productive labor, virtue, or works.",answered-no-flag,relational,char-answers,G0692,idle,useless,"[""M67"", ""T2""]","Do you want to be shown, you foolish person, that faith apart from works is useless?",Jam 2:20,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D4.1.3,G0692,"Do you want to be shown, you foolish person, that faith apart from works is useless?",D4.1.3,relational,What does the evidence show about the relational scope of the characteristic — who is included and who is not?
683,974,,"Idleness's absence (i.e. its being overcome through diligence/virtue) correlates with fruitfulness 'in the knowledge of our Lord Jesus Christ' (2Pet.1.8), suggesting that productive engagement -- not idleness -- belongs properly to the functioning divine image in the person; idleness itself marks a deficiency or diminishment of that image's active expression, not a feature of the image itself.",answered-no-flag,relational,char-answers,G0692,idle,ineffective,"[""M67"", ""T2""]","For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",2Pe 1:8,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.1.2,G0692,"For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",D5.1.2,relational,What does the pattern of presence/absence found in D5.1.1 indicate for the characteristic's place in the human person and in the divine image?
684,975,,"None -- the subgroup's evidence does not depict a human-to-God movement associated with idleness/indolence; the characteristic is descriptive of human or abstract states, not itself a movement toward God.",no-human-context,relational,char-answers,G0692,idle,useless,"[""M67"", ""T2""]","Do you want to be shown, you foolish person, that faith apart from works is useless?",Jam 2:20,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.2.2,G0692,"Do you want to be shown, you foolish person, that faith apart from works is useless?",D5.2.2,relational,"What inner posture does this movement require, as the evidence shows?"
685,976,,"None -- no occurrence in this subgroup shows idleness functioning as a human movement toward God; where God is in view (2Pet.2.3), it is God's judgement that is described as not idle, not a human orientation toward God.",no-human-context,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.2.3,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D5.2.3,relational,What does the human-to-God direction of the characteristic show about the person's relationship with God?
686,977,,"None -- as a negative/privative characteristic (absence of work/engagement), idleness does not itself instantiate an aspect of divine likeness; rather its opposite (active, fruitful, diligent engagement) would correspond to God's own ceaseless activity as shown negatively in 2Pet.2.3 ('condemnation is not idle').",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D5.3.1,relational,"From the characteristic's God-relation (D5.1/D7.6) and its role (D10.1/D11.1), what aspect of the divine likeness, if any, does it instantiate in the person? Record the aspect, or record none."
687,978,,"The characteristic is an exclusively creaturely (and negative) condition in its human applications (Matt.20.3,6; 1Tim.5.13; Titus.1.12; 2Pet.1.8; Jas.2.20; Eccl.10.18); its sole God-directed use (2Pet.2.3) denies the state of God rather than affirming a shared quality -- God's judgement is emphatically described as NOT idle, underscoring that idleness itself is not a divine attribute at all, only its negation is predicated of God.",answered-no-flag,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D5.3.2,relational,"Across the evidence, is the characteristic shared between God and the person, or an exclusively creaturely analogue to something in God?"
688,979,,"Where idleness is present in a person (1Tim.5.13; Titus.1.12) or where useless faith lacks works (Jas.2.20), it indicates diminished or unrealized expression of the divine image's active/relational capacities; where it is absent and replaced by increasing virtue (2Pet.1.8), the image's fruitful function is evidenced as intact and growing.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D5.3.3,relational,"Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
688,979,,"Where idleness is present in a person (1Tim.5.13; Titus.1.12) or where useless faith lacks works (Jas.2.20), it indicates diminished or unrealized expression of the divine image's active/relational capacities; where it is absent and replaced by increasing virtue (2Pet.1.8), the image's fruitful function is evidenced as intact and growing.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D5.3.3,relational,"Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
688,980,,"Where idleness is present in a person (1Tim.5.13; Titus.1.12) or where useless faith lacks works (Jas.2.20), it indicates diminished or unrealized expression of the divine image's active/relational capacities; where it is absent and replaced by increasing virtue (2Pet.1.8), the image's fruitful function is evidenced as intact and growing.",answered-no-flag,relational,char-answers,G0692,idle,useless,"[""M67"", ""T2""]","Do you want to be shown, you foolish person, that faith apart from works is useless?",Jam 2:20,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.3,G0692,"Do you want to be shown, you foolish person, that faith apart from works is useless?",D5.3.3,relational,"Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
688,981,,"Where idleness is present in a person (1Tim.5.13; Titus.1.12) or where useless faith lacks works (Jas.2.20), it indicates diminished or unrealized expression of the divine image's active/relational capacities; where it is absent and replaced by increasing virtue (2Pet.1.8), the image's fruitful function is evidenced as intact and growing.",answered-no-flag,relational,char-answers,G0692,idle,ineffective,"[""M67"", ""T2""]","For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",2Pe 1:8,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D5.3.3,G0692,"For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",D5.3.3,relational,"Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
689,982,,"The pattern shows the characteristic engaging chiefly the bodily/behavioral level (hands in Eccl.10.18; standing/going about in Matt.20.3,6 and 1Tim.5.13) and the social-verbal level (careless words, Matt.12.36; gossip, 1Tim.5.13), with a further extension to the abstract-spiritual level (faith, knowledge) in 2Pet.1.8 and Jas.2.20. It never explicitly engages the 'spirit' level as a distinct seat of divine encounter. Where a body link exists (H8220), it is functional and mediating -- slack hands functioning as the physical instrument by which an inner lack of diligence produces material decay.",answered-no-flag,constitutional,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
689,983,,"The pattern shows the characteristic engaging chiefly the bodily/behavioral level (hands in Eccl.10.18; standing/going about in Matt.20.3,6 and 1Tim.5.13) and the social-verbal level (careless words, Matt.12.36; gossip, 1Tim.5.13), with a further extension to the abstract-spiritual level (faith, knowledge) in 2Pet.1.8 and Jas.2.20. It never explicitly engages the 'spirit' level as a distinct seat of divine encounter. Where a body link exists (H8220), it is functional and mediating -- slack hands functioning as the physical instrument by which an inner lack of diligence produces material decay.",answered-no-flag,constitutional,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
689,984,,"The pattern shows the characteristic engaging chiefly the bodily/behavioral level (hands in Eccl.10.18; standing/going about in Matt.20.3,6 and 1Tim.5.13) and the social-verbal level (careless words, Matt.12.36; gossip, 1Tim.5.13), with a further extension to the abstract-spiritual level (faith, knowledge) in 2Pet.1.8 and Jas.2.20. It never explicitly engages the 'spirit' level as a distinct seat of divine encounter. Where a body link exists (H8220), it is functional and mediating -- slack hands functioning as the physical instrument by which an inner lack of diligence produces material decay.",answered-no-flag,constitutional,char-answers,G0692,idle,careless,"[""M67"", ""T2""]","I tell you, on the day of judgment people will give account for every careless word they speak,",Mat 12:36,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,G0692,"I tell you, on the day of judgment people will give account for every careless word they speak,",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
689,985,,"The pattern shows the characteristic engaging chiefly the bodily/behavioral level (hands in Eccl.10.18; standing/going about in Matt.20.3,6 and 1Tim.5.13) and the social-verbal level (careless words, Matt.12.36; gossip, 1Tim.5.13), with a further extension to the abstract-spiritual level (faith, knowledge) in 2Pet.1.8 and Jas.2.20. It never explicitly engages the 'spirit' level as a distinct seat of divine encounter. Where a body link exists (H8220), it is functional and mediating -- slack hands functioning as the physical instrument by which an inner lack of diligence produces material decay.",answered-no-flag,constitutional,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
689,985,,"The pattern shows the characteristic engaging chiefly the bodily/behavioral level (hands in Eccl.10.18; standing/going about in Matt.20.3,6 and 1Tim.5.13) and the social-verbal level (careless words, Matt.12.36; gossip, 1Tim.5.13), with a further extension to the abstract-spiritual level (faith, knowledge) in 2Pet.1.8 and Jas.2.20. It never explicitly engages the 'spirit' level as a distinct seat of divine encounter. Where a body link exists (H8220), it is functional and mediating -- slack hands functioning as the physical instrument by which an inner lack of diligence produces material decay.",answered-no-flag,constitutional,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.1.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D6.1.2,constitutional,"Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
690,986,,None -- no body link is evidenced for G0691 or the remaining G0692 occurrences; those describe states of persons/things/qualities without depicting a soul-to-body or body-to-soul mechanism.,answered-no-flag,constitutional,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.2.1,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D6.2.1,constitutional,"Where a body link exists (from the D6.1.1 audit), in which direction does it run — soul/spirit expressing through the body, the body feeding back to the soul, or both — and what follows from that direction? If no body link, record none."
690,987,,None -- no body link is evidenced for G0691 or the remaining G0692 occurrences; those describe states of persons/things/qualities without depicting a soul-to-body or body-to-soul mechanism.,answered-no-flag,constitutional,char-answers,G0692,idle,ineffective,"[""M67"", ""T2""]","For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",2Pe 1:8,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.2.1,G0692,"For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",D6.2.1,constitutional,"Where a body link exists (from the D6.1.1 audit), in which direction does it run — soul/spirit expressing through the body, the body feeding back to the soul, or both — and what follows from that direction? If no body link, record none."
691,988,,"In Eccl.10.18 the movement is disposition (sloth) -> body (hands) -> external effect (structural decay), a spirit/soul-to-body-to-world sequence. In Matt.20.3-6 the movement is external circumstance (no employer) -> state of idleness -> reversed by external verbal address -> engaged behavior, i.e. onset and resolution driven by an external source (the householder) rather than an internal spiritual movement. No adversarial-spirit movement is evidenced anywhere in the subgroup.",answered-no-flag,constitutional,char-answers,H8220,idleness,indolence,"[""M67"", ""T2""]","Through sloth the roof sinks in, and through indolence the house leaks.",Ecc 10:18,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.3.1,H8220,"Through sloth the roof sinks in, and through indolence the house leaks.",D6.3.1,constitutional,"Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
691,989,,"In Eccl.10.18 the movement is disposition (sloth) -> body (hands) -> external effect (structural decay), a spirit/soul-to-body-to-world sequence. In Matt.20.3-6 the movement is external circumstance (no employer) -> state of idleness -> reversed by external verbal address -> engaged behavior, i.e. onset and resolution driven by an external source (the householder) rather than an internal spiritual movement. No adversarial-spirit movement is evidenced anywhere in the subgroup.",answered-no-flag,constitutional,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D6.3.1,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D6.3.1,constitutional,"Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
692,990,,"Not applicable in the sense the question intends (God extending idleness to a person) -- rather 2Pet.2.3 denies that God's own condemnation is idle; God's judicial activity is shown as unconditionally and inherently operative ('not idle'), not something extended conditionally to a recipient.",no-human-context,relational,char-answers,G0691,be idle,idle,"[""M67"", ""T2""]","And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",2Pe 2:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.1.2,G0691,"And in their greed they will exploit you with false words. Their condemnation from long ago is not idle, and their destruction is not asleep.",D7.1.2,relational,"On what basis does God extend the characteristic — conditional, unconditional, covenantal, or responsive — as the evidence shows?"
693,991,,"None -- the subgroup provides no verse where a person extends idleness/its absence to another person as a gift, so no inner conditions of a giver are evidenced.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.2.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.2.2,relational,What inner conditions or orientations in the giver accompany genuine extension of the characteristic?
693,991,,"None -- the subgroup provides no verse where a person extends idleness/its absence to another person as a gift, so no inner conditions of a giver are evidenced.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.2.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.2.2,relational,What inner conditions or orientations in the giver accompany genuine extension of the characteristic?
694,992,,"None -- extension of idleness (a negative characteristic) from one person to another as a positive gift is not the pattern shown; rather it is learned/imitated (1Tim.5.13, 'they learn to be idlers'), which suggests exposure/environment rather than a deliberate act of extension by a giver who has 'received' it first.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.2.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.2.3,relational,What does the evidence show a person must have received or become before they extend the characteristic?
694,992,,"None -- extension of idleness (a negative characteristic) from one person to another as a positive gift is not the pattern shown; rather it is learned/imitated (1Tim.5.13, 'they learn to be idlers'), which suggests exposure/environment rather than a deliberate act of extension by a giver who has 'received' it first.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.2.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.2.3,relational,What does the evidence show a person must have received or become before they extend the characteristic?
695,993,,"In Matt.20.3-6, uptake of engaged work (the opposite of idleness) occurs when the idle men respond to the householder's address and go to the vineyard -- willingness to answer the call and readiness to work are the inner conditions accompanying the end of idleness; no blocking condition is depicted since they comply. In 1Tim.5.13, idleness itself is taken up through habituation/learning ('they learn to be idlers') within a social setting (going house to house), suggesting susceptibility to imitation and lack of assigned productive occupation as the condition under which it is taken up.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And going out about the third hour he saw others standing idle in the marketplace,",Mat 20:3,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.2,G0692,"And going out about the third hour he saw others standing idle in the marketplace,",D7.3.2,relational,What inner conditions accompany or block uptake of the characteristic from another person?
695,994,,"In Matt.20.3-6, uptake of engaged work (the opposite of idleness) occurs when the idle men respond to the householder's address and go to the vineyard -- willingness to answer the call and readiness to work are the inner conditions accompanying the end of idleness; no blocking condition is depicted since they comply. In 1Tim.5.13, idleness itself is taken up through habituation/learning ('they learn to be idlers') within a social setting (going house to house), suggesting susceptibility to imitation and lack of assigned productive occupation as the condition under which it is taken up.",answered-no-flag,relational,char-answers,G0692,idle,idle,"[""M67"", ""T2""]","And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",Mat 20:6,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.2,G0692,"And about the eleventh hour he went out and found others standing. And he said to them, ‘ Why do you stand here idle all day?’",D7.3.2,relational,What inner conditions accompany or block uptake of the characteristic from another person?
695,995,,"In Matt.20.3-6, uptake of engaged work (the opposite of idleness) occurs when the idle men respond to the householder's address and go to the vineyard -- willingness to answer the call and readiness to work are the inner conditions accompanying the end of idleness; no blocking condition is depicted since they comply. In 1Tim.5.13, idleness itself is taken up through habituation/learning ('they learn to be idlers') within a social setting (going house to house), suggesting susceptibility to imitation and lack of assigned productive occupation as the condition under which it is taken up.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.3.2,relational,What inner conditions accompany or block uptake of the characteristic from another person?
695,995,,"In Matt.20.3-6, uptake of engaged work (the opposite of idleness) occurs when the idle men respond to the householder's address and go to the vineyard -- willingness to answer the call and readiness to work are the inner conditions accompanying the end of idleness; no blocking condition is depicted since they comply. In 1Tim.5.13, idleness itself is taken up through habituation/learning ('they learn to be idlers') within a social setting (going house to house), suggesting susceptibility to imitation and lack of assigned productive occupation as the condition under which it is taken up.",answered-no-flag,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.2,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.3.2,relational,What inner conditions accompany or block uptake of the characteristic from another person?
696,996,,"None -- no verse depicts a person encountering the characteristic from another but declining to take it up; all cases either show idleness present, being learned, or being resolved through hire/address, not a resistance scenario.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.3.3,relational,What is the inner-being state of the person who meets the characteristic from another but does not take it up?
696,996,,"None -- no verse depicts a person encountering the characteristic from another but declining to take it up; all cases either show idleness present, being learned, or being resolved through hire/address, not a resistance scenario.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.3.3,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.3.3,relational,What is the inner-being state of the person who meets the characteristic from another but does not take it up?
697,997,,"None -- no occurrence in this subgroup depicts idleness as a site of adversarial (demonic) activity; the closest social vice-chain (1Tim.5.13, idleness leading to gossip/meddling) names no spiritual agent behind it.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.4.2b,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.4.2b,relational,What does that pattern show about the characteristic being a site of adversarial activity?
697,997,,"None -- no occurrence in this subgroup depicts idleness as a site of adversarial (demonic) activity; the closest social vice-chain (1Tim.5.13, idleness leading to gossip/meddling) names no spiritual agent behind it.",no-human-context,relational,char-answers,G0692,idle,idlers,"[""M67"", ""T2""]","Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",1Ti 5:13,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.4.2b,G0692,"Besides that, they learn to be idlers, going about from house to house, and not only idlers, but also gossips and busybodies, saying what they should not.",D7.4.2b,relational,What does that pattern show about the characteristic being a site of adversarial activity?
698,998,,"None -- no occurrence shows idleness or its remedy being communicated, strengthened, or mediated through angelic ministry.",no-human-context,relational,char-answers,G0692,idle,ineffective,"[""M67"", ""T2""]","For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",2Pe 1:8,M67_A_dispositional_idleness,Idleness as inert state or condition,M67_A_dispositional_idleness,M67,Sloth & Diligence,D7.4.3b,G0692,"For if these qualities are yours and are increasing, they keep you from being ineffective or unfruitful in the knowledge of our Lord Jesus Christ.",D7.4.3b,relational,"What does that pattern show about the characteristic being communicated, strengthened, or mediated through angelic ministry?"
