stepGloss,surface,role,cluster_code,short_name,cluster_subgroup_code,question_code,strong,text,id,meaning_source,obs_text,question_text
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D3.1.3,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",836,,"Yes -- the characteristic consistently operates through a communicative/decree-based mode: it qualifies compliance with an explicit royal or divine decree ('I make a decree... let it be done with all diligence,' 6.12; 'I make a decree... let it be done with all diligence,' 7.21; 'whatever is decreed... let it be done in full,' 7.23) -- the diligence/fullness is always the response to a spoken/written command, never a self-originated act.","Does the characteristic operate through a communicative or speech-based mode (commanded, addressed, spoken); if so, how? Record it, or record none."
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D3.2.1,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",837,,"The evidence names no inner condition (fear, love, faith) under which the diligence takes hold rightly -- it is presented as a simple external response to a decree backed by royal or divine authority, with the threat of wrath (7.23) or judicial penalty (7.26) as the only motivational context given; whether any inner disposition accompanies compliance is not stated and would need adjacent narrative to establish.",Under what inner conditions does the characteristic take hold or operate rightly?
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D3.2.1,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",837,,"The evidence names no inner condition (fear, love, faith) under which the diligence takes hold rightly -- it is presented as a simple external response to a decree backed by royal or divine authority, with the threat of wrath (7.23) or judicial penalty (7.26) as the only motivational context given; whether any inner disposition accompanies compliance is not stated and would need adjacent narrative to establish.",Under what inner conditions does the characteristic take hold or operate rightly?
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D3.2.2,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",838,,"The one negative counter-condition given is disobedience to the law ('whoever will not obey the law of your God and the law of the king,' 7.26) -- diligence/thoroughness is blocked or absent precisely where compliance with the decree is refused, triggering strict judgment rather than showing an inward psychological blockage.","Under what inner conditions is the characteristic blocked, distorted, resisted, or not taken up — including, where the evidence shows it, distortion or interference by another spirit (adversarial or angelic)?"
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D3.2.3,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",839,,"Ezra.7.26 names 'whoever will not obey' as the disobedient party subject to strict judgment, but the verse gives no inner-being description of that person's state (hardness, rebellion, ignorance) -- resolving what inner condition characterizes one in whom the decree is present but not taken up would require the surrounding narrative or parallel Ezra-Nehemiah passages describing resistance to the law.",What is the inner-being state of the person in whom the characteristic is present but does not take hold?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.1,H0629,"Then, according to the word sent by Darius the king, Tattenai, the governor of the province Beyond the River, Shethar-bozenai, and their associates did with all diligence what Darius the king had ordered.",840,,"The characteristic operates identically across relational distance -- it governs compliance between king and subject-officials (Persian kings to treasurers/governors, 6.8, 6.12, 6.13, 7.21, 7.26) and between God and priestly officiants (7.17, 7.23), showing no difference in mode whether the bond is political/hierarchical or covenantal/religious; the manner of compliance is the same regardless of the relational bond's nature.","Does the evidence show the characteristic operating differently within existing relational bonds versus across relational distance or difference; if so, how?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.1,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",840,,"The characteristic operates identically across relational distance -- it governs compliance between king and subject-officials (Persian kings to treasurers/governors, 6.8, 6.12, 6.13, 7.21, 7.26) and between God and priestly officiants (7.17, 7.23), showing no difference in mode whether the bond is political/hierarchical or covenantal/religious; the manner of compliance is the same regardless of the relational bond's nature.","Does the evidence show the characteristic operating differently within existing relational bonds versus across relational distance or difference; if so, how?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.2,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",841,,"It crosses covenantal boundaries -- H0629/H0149 appear in decrees issued by pagan Persian kings (Darius, Artaxerxes) enforcing compliance both for civil/administrative matters (payment, building) and for the covenant people's temple worship (offerings, judgment under 'the law of your God'), showing the diligence-formula is a shared administrative idiom usable by non-covenant authority even when the object of compliance is covenantal (temple provisioning).","Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.2,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",841,,"It crosses covenantal boundaries -- H0629/H0149 appear in decrees issued by pagan Persian kings (Darius, Artaxerxes) enforcing compliance both for civil/administrative matters (payment, building) and for the covenant people's temple worship (offerings, judgment under 'the law of your God'), showing the diligence-formula is a shared administrative idiom usable by non-covenant authority even when the object of compliance is covenantal (temple provisioning).","Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",841,,"It crosses covenantal boundaries -- H0629/H0149 appear in decrees issued by pagan Persian kings (Darius, Artaxerxes) enforcing compliance both for civil/administrative matters (payment, building) and for the covenant people's temple worship (offerings, judgment under 'the law of your God'), showing the diligence-formula is a shared administrative idiom usable by non-covenant authority even when the object of compliance is covenantal (temple provisioning).","Does the characteristic operate within covenantal contexts only, or does it cross covenantal boundaries, as the evidence shows?"
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.3,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",842,,"The relational scope includes any party under a decree's authority -- kings, treasurers, governors, priests, and 'the elders of the Jews' are all shown complying; excluded from the characteristic's scope is anyone who 'will not obey' (7.26), who instead falls under strict judgment rather than diligent compliance -- the scope is defined by submission to the decree, not by ethnicity or covenant status.",What does the evidence show about the relational scope of the characteristic — who is included and who is not?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D4.1.3,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",842,,"The relational scope includes any party under a decree's authority -- kings, treasurers, governors, priests, and 'the elders of the Jews' are all shown complying; excluded from the characteristic's scope is anyone who 'will not obey' (7.26), who instead falls under strict judgment rather than diligent compliance -- the scope is defined by submission to the decree, not by ethnicity or covenant status.",What does the evidence show about the relational scope of the characteristic — who is included and who is not?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.1.2,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",843,,"The evidence gives no data on presence/absence of the characteristic within the human person generally or in relation to the divine image -- it is a term of administrative compliance with decrees, not a faculty or trait examined for its place in human constitution.",What does the pattern of presence/absence found in D5.1.1 indicate for the characteristic's place in the human person and in the divine image?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.2.2,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",844,,"Where the characteristic moves toward God (Ezra.7.17, buying and offering sacrifices 'with all diligence' at the altar of God's house; Ezra.7.23, complying 'in full' with what God has decreed to avoid his wrath), the inner posture required is submissive exactness before divine authority -- treating God's decree with the same unhesitating completeness demanded of a royal command, differing only in that the consequence invoked is divine wrath rather than royal penalty.","What inner posture does this movement require, as the evidence shows?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.2.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",844,,"Where the characteristic moves toward God (Ezra.7.17, buying and offering sacrifices 'with all diligence' at the altar of God's house; Ezra.7.23, complying 'in full' with what God has decreed to avoid his wrath), the inner posture required is submissive exactness before divine authority -- treating God's decree with the same unhesitating completeness demanded of a royal command, differing only in that the consequence invoked is divine wrath rather than royal penalty.","What inner posture does this movement require, as the evidence shows?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.2.3,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",845,,"The human-to-God direction (7.17, 7.23) shows a relationship of subordination under decree -- the person relates to God as a subject relates to a sovereign, owing exact and complete compliance to avoid wrath, a relationship framed in legal/administrative terms rather than intimate or covenantal-love terms.",What does the human-to-God direction of the characteristic show about the person's relationship with God?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.2.3,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",845,,"The human-to-God direction (7.17, 7.23) shows a relationship of subordination under decree -- the person relates to God as a subject relates to a sovereign, owing exact and complete compliance to avoid wrath, a relationship framed in legal/administrative terms rather than intimate or covenantal-love terms.",What does the human-to-God direction of the characteristic show about the person's relationship with God?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.3.1,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",846,,"No aspect of divine likeness is clearly instantiated -- the characteristic is administrative compliance directed toward God as sovereign decree-giver, not a shared attribute reflecting God's own nature (unlike, say, mercy or faithfulness); the evidence does not indicate God himself is 'diligent' in the same sense, so no likeness-aspect can be confidently named from this subgroup alone.","From the characteristic's God-relation (D5.1/D7.6) and its role (D10.1/D11.1), what aspect of the divine likeness, if any, does it instantiate in the person? Record the aspect, or record none."
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.3.2,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",847,,"The characteristic reads as an exclusively creaturely administrative response -- it names how a subordinate party executes a superior's decree (whether royal or divine); nothing in the evidence attributes 'diligence' as an action or attribute of God himself, so it functions as a one-directional creaturely compliance-term rather than a shared quality.","Across the evidence, is the characteristic shared between God and the person, or an exclusively creaturely analogue to something in God?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.3.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",847,,"The characteristic reads as an exclusively creaturely administrative response -- it names how a subordinate party executes a superior's decree (whether royal or divine); nothing in the evidence attributes 'diligence' as an action or attribute of God himself, so it functions as a one-directional creaturely compliance-term rather than a shared quality.","Across the evidence, is the characteristic shared between God and the person, or an exclusively creaturely analogue to something in God?"
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D5.3.3,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",848,,"No indication about the condition of the divine image is evidenced -- presence or absence of this administrative-compliance term correlates with obedience/disobedience to a decree (7.26), not with the state of the imago Dei in the person.","Where the characteristic is present or absent in a person, what does that indicate about the condition of the divine image in them — or is no such indication evidenced?"
diligently,diligently,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D6.1.2,H0629,"Be it known to the king that we went to the province of Judah, to the house of the great God. It is being built with huge stones, and timber is laid in the walls. This work goes on diligently and prospers in their hands.",849,,"No constitutional level (spirit/soul/body) is engaged by the evidence at all -- the terms describe external administrative acts (paying, building, executing, buying/offering) with no reference to inner faculties, so no body-link or depth/seat pattern can be drawn.","Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D6.1.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",849,,"No constitutional level (spirit/soul/body) is engaged by the evidence at all -- the terms describe external administrative acts (paying, building, executing, buying/offering) with no reference to inner faculties, so no body-link or depth/seat pattern can be drawn.","Across the verses, what does the pattern of engaged and absent levels indicate — the characteristic's depth and seat, the levels it never engages, and (for any body link) whether the link is emphatic, functional, expressive, indicative, or mediating?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D6.2.1,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",850,,No body link exists in the evidence -- record none.,"Where a body link exists (from the D6.1.1 audit), in which direction does it run — soul/spirit expressing through the body, the body feeding back to the soul, or both — and what follows from that direction? If no body link, record none."
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D6.3.1,H0629,"“And I, Artaxerxes the king, make a decree to all the treasurers in the province Beyond the River: Whatever Ezra the priest, the scribe of the Law of the God of heaven, requires of you, let it be done with all diligence,",851,,"No movement across constitutional levels or from an external spirit is shown -- the characteristic moves entirely at the level of external administrative behavior, originating from a decree (spoken/written command) and terminating in an external act of compliance, with no mention of internal transmission through spirit, soul, or body. Record none for internal movement.","Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D6.3.1,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",851,,"No movement across constitutional levels or from an external spirit is shown -- the characteristic moves entirely at the level of external administrative behavior, originating from a decree (spoken/written command) and terminating in an external act of compliance, with no mention of internal transmission through spirit, soul, or body. Record none for internal movement.","Does the characteristic move across constitutional levels (spirit→soul→body), or onto the person from an external source — including another spirit (angelic or adversarial) — or in another direction; and if so in what sequence or pattern? If no movement, record none."
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.1.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",852,,"Where God is the reference point (7.23, whatever is decreed by the God of heaven), the basis is conditional/responsive -- full compliance is required precisely to avert God's wrath against the realm, framing the extension of diligence-worthy provision as a response demanded by, and contingent on, God's decree rather than an unconditional gift.","On what basis does God extend the characteristic — conditional, unconditional, covenantal, or responsive — as the evidence shows?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.1.3,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",853,,"God's decree demanding full compliance 'lest his wrath be against the realm' (7.23) shows a disposition of jealous insistence on exact obedience regarding his house -- God is portrayed as one whose favor toward the realm depends on thorough compliance with what he has decreed for his temple, a disposition of conditional protection tied to reverent exactness.",What does God's extension of the characteristic show about his disposition toward the human person?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.2.2,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",854,,"The giver (king issuing the decree) is shown extending provision 'without delay' and 'in full' from the royal revenue (6.8) -- the inner condition accompanying genuine extension is simply resolute commitment to the decree's terms; no further inward motive (compassion, zeal) is textually specified beyond the decree's own force.",What inner conditions or orientations in the giver accompany genuine extension of the characteristic?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.2.3,H0629,"“And I, Artaxerxes the king, make a decree to all the treasurers in the province Beyond the River: Whatever Ezra the priest, the scribe of the Law of the God of heaven, requires of you, let it be done with all diligence,",855,,No prior reception or becoming is described before a person extends the characteristic -- treasurers and governors are simply commanded by decree to comply; there is no narrated transformation or endowment that precedes their giving.,What does the evidence show a person must have received or become before they extend the characteristic?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.3.2,H0629,"Then, according to the word sent by Darius the king, Tattenai, the governor of the province Beyond the River, Shethar-bozenai, and their associates did with all diligence what Darius the king had ordered.",856,,"Uptake of the decree's demand is shown as unconditional obedience by Tattenai and associates ('did with all diligence what Darius the king had ordered,' 6.13) -- the inner condition accompanying uptake is simply submission to established royal authority; no resistance or hesitation is narrated in the positive cases.",What inner conditions accompany or block uptake of the characteristic from another person?
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.3.3,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",857,,"The person who meets the decree but does not take it up is described only as one who 'will not obey the law of your God and the law of the king' (7.26) -- their inner-being state is characterized purely by refusal/non-compliance, met with strict judicial consequence, with no further inward diagnosis given.",What is the inner-being state of the person who meets the characteristic from another but does not take it up?
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.4.2b,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",858,,"No adversarial-spirit activity is present anywhere in this subgroup's evidence -- the only opposition named is human disobedience to the decree (7.26), not angelic or demonic interference.",What does that pattern show about the characteristic being a site of adversarial activity?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.4.3b,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",859,,"No angelic ministry is mentioned in connection with the characteristic in any occurrence -- the mediating authority throughout is exclusively human/royal decree or divine decree, not angelic mediation.","What does that pattern show about the characteristic being communicated, strengthened, or mediated through angelic ministry?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.5.2,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",860,,"The origin is consistently single across all contexts -- a decree issued by an authority (Persian king or God) always precedes and generates the demand for diligent/full compliance; the origin does not multiply or shift in kind, though the issuing authority alternates between king (6.8, 6.12, 6.13, 7.21, 7.26) and God (7.17, 7.23).","Across the verses, is the origin single or multiple, and does it change with context?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,D7.5.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",860,,"The origin is consistently single across all contexts -- a decree issued by an authority (Persian king or God) always precedes and generates the demand for diligent/full compliance; the origin does not multiply or shift in kind, though the issuing authority alternates between king (6.8, 6.12, 6.13, 7.21, 7.26) and God (7.17, 7.23).","Across the verses, is the origin single or multiple, and does it change with context?"
diligently,diligently,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,F0.1.2,H0629,"Be it known to the king that we went to the province of Judah, to the house of the great God. It is being built with huge stones, and timber is laid in the walls. This work goes on diligently and prospers in their hands.",861,,"The characteristic engages no inner faculties (mind, will, emotion, conscience) at all across every occurrence -- its consistent non-engagement with any inward faculty indicates the characteristic's nature is purely behavioral-administrative, a manner-of-execution term rather than a faculty-based inner-being phenomenon.","Across the verses, what does the pattern of engagement and non-engagement with the faculties indicate about the characteristic's nature?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,F0.1.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",861,,"The characteristic engages no inner faculties (mind, will, emotion, conscience) at all across every occurrence -- its consistent non-engagement with any inward faculty indicates the characteristic's nature is purely behavioral-administrative, a manner-of-execution term rather than a faculty-based inner-being phenomenon.","Across the verses, what does the pattern of engagement and non-engagement with the faculties indicate about the characteristic's nature?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.2.1,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",862,,"The characteristic is best classified as a quality/manner of an act -- it describes HOW an action is performed (completely, exactly, without delay), not an act itself, nor a disposition, condition, or status of the person; it is an adverbial qualifier attached to acts of official compliance.","What kind of inner-being phenomenon is the characteristic — an act, a disposition, a condition/status, a quality, or something else?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.2.1,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",862,,"The characteristic is best classified as a quality/manner of an act -- it describes HOW an action is performed (completely, exactly, without delay), not an act itself, nor a disposition, condition, or status of the person; it is an adverbial qualifier attached to acts of official compliance.","What kind of inner-being phenomenon is the characteristic — an act, a disposition, a condition/status, a quality, or something else?"
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.2.2,H0629,"With this money, then, you shall with all diligence buy bulls, rams, and lambs, with their grain offerings and their drink offerings, and you shall offer them on the altar of the house of your God that is in Jerusalem.",863,,Simple in structure -- both H0629 and H0149 are single unanalyzed adverbs with no compound constituent elements; they intensify a verb directly without combining separate inner-being components.,"Is the characteristic simple in structure, or does it combine constituent elements; if compound, which?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.2.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",863,,Simple in structure -- both H0629 and H0149 are single unanalyzed adverbs with no compound constituent elements; they intensify a verb directly without combining separate inner-being components.,"Is the characteristic simple in structure, or does it combine constituent elements; if compound, which?"
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.1,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",864,,"The structural opposite is incomplete, delayed, or negligent execution of a decree -- explicitly implied by the contrast in 7.26 where refusal to obey ('will not obey') triggers strict judgment, and by 6.8's 'without delay' which presupposes delay as the excluded alternative; no dedicated lexical opposite-term is attested in the corpus, but the functional opposite is partial/negligent/delayed compliance.",What stands against the characteristic as its structural opposite — the inner-being reality that excludes it?
diligently,strictly,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.1,H0629,"Whoever will not obey the law of your God and the law of the king, let judgment be strictly executed on him, whether for death or for banishment or for confiscation of his goods or for imprisonment.”",864,,"The structural opposite is incomplete, delayed, or negligent execution of a decree -- explicitly implied by the contrast in 7.26 where refusal to obey ('will not obey') triggers strict judgment, and by 6.8's 'without delay' which presupposes delay as the excluded alternative; no dedicated lexical opposite-term is attested in the corpus, but the functional opposite is partial/negligent/delayed compliance.",What stands against the characteristic as its structural opposite — the inner-being reality that excludes it?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.2,H0629,"Moreover, I make a decree regarding what you shall do for these elders of the Jews for the rebuilding of this house of God. The cost is to be paid to these men in full and without delay from the royal revenue, the tribute of the province from Beyond the River.",865,,"The characteristic excludes at its edge any partiality, delay, or shortfall in carrying out the commanded task -- 'in full and without delay' (6.8) and 'full' compliance to avert wrath (7.23) both mark the boundary against half-measures or procrastination in execution.",What does the characteristic exclude or resist at its edge?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.2,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",865,,"The characteristic excludes at its edge any partiality, delay, or shortfall in carrying out the commanded task -- 'in full and without delay' (6.8) and 'full' compliance to avert wrath (7.23) both mark the boundary against half-measures or procrastination in execution.",What does the characteristic exclude or resist at its edge?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.3,H0629,"Then, according to the word sent by Darius the king, Tattenai, the governor of the province Beyond the River, Shethar-bozenai, and their associates did with all diligence what Darius the king had ordered.",866,,"The characteristic ends where mere willingness or intention begins without completed action -- it is not the decision to comply, nor the emotional zeal behind compliance, but strictly the exactness and completeness of the executed deed; it is not a disposition of the heart (no such language occurs) but the observable thoroughness of an outward act.",Where does the characteristic end and another thing begin — what is it not?
diligently,full,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,M0.3.3,H0149,"Whatever is decreed by the God of heaven, let it be done in full for the house of the God of heaven, lest his wrath be against the realm of the king and his sons.",866,,"The characteristic ends where mere willingness or intention begins without completed action -- it is not the decision to comply, nor the emotional zeal behind compliance, but strictly the exactness and completeness of the executed deed; it is not a disposition of the heart (no such language occurs) but the observable thoroughness of an outward act.",Where does the characteristic end and another thing begin — what is it not?
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,X0.1.1,H0629,"May the God who has caused his name to dwell there overthrow any king or people who shall put out a hand to alter this, or to destroy this house of God that is in Jerusalem. I Darius make a decree; let it be done with all diligence.”",867,,"The characteristic consistently co-occurs with decree/authority vocabulary (H4430 king, H5648 done/executed) and with terms for royal or divine wrath/judgment (H7109 wrath in 7.23; judicial penalty terms in 7.26) -- these adjacent characteristics of authority and consequence appear in nearly every occurrence, showing the diligence-term is never isolated but always framed by a command-and-consequence structure.","Which adjacent characteristics appear alongside this one in the verse evidence, and how frequently? Record none if no significant co-occurrence appears."
diligently,diligence,"[""M67"", ""T2""]",M67,Sloth & Diligence,M67_D_administrative_thoroughness,X0.1.1,H0629,"“And I, Artaxerxes the king, make a decree to all the treasurers in the province Beyond the River: Whatever Ezra the priest, the scribe of the Law of the God of heaven, requires of you, let it be done with all diligence,",867,,"The characteristic consistently co-occurs with decree/authority vocabulary (H4430 king, H5648 done/executed) and with terms for royal or divine wrath/judgment (H7109 wrath in 7.23; judicial penalty terms in 7.26) -- these adjacent characteristics of authority and consequence appear in nearly every occurrence, showing the diligence-term is never isolated but always framed by a command-and-consequence structure.","Which adjacent characteristics appear alongside this one in the verse evidence, and how frequently? Record none if no significant co-occurrence appears."
